name,title,activity_period,notable_deeds
张仁蠡,伪河北省公署省长、伪天津特别市市长,1937-1945,河北地区重要伪政权头目，抗战期间投靠日军，历任伪河北省公署省长等职，推行日伪统治，镇压抗日活动。
高凌霨,伪河北省公署省长、伪天津特别市市长,1937-1945,北洋旧官僚，抗战期间附逆，出任伪河北省省长等职，为日军维持河北沦陷区统治。
吴赞周,伪河北省公署省长,1938-1943,抗战期间任伪河北省省长，协助日军推行治安强化运动，镇压河北抗日力量。
荣臻,伪河北省公署省长、伪华北政务委员会委员,1943-1945,抗战后期任伪河北省省长，继续为日军维持河北沦陷区统治。
池宗墨,伪河北省公署秘书长、伪冀东防共自治政府官员,1935-1945,参与冀东伪政权，后任伪河北省公署秘书长，协助日伪在河北东部及廊坊周边地区推行殖民统治。
殷汝耕,伪冀东防共自治政府主席,1935-1937,在河北东部包括廊坊周边地区建立伪冀东防共自治政府，公开投敌，为日军侵华服务。
王克敏,伪中华民国临时政府行政委员会委员长、伪华北政务委员会委员长,1937-1945,华北伪政权首要人物，统辖包括河北廊坊在内的华北沦陷区，推行日伪统治。
王揖唐,伪华北政务委员会委员长、伪河北省省长,1937-1945,华北伪政权重要头目，曾任伪河北省省长，参与镇压河北抗日根据地。
齐燮元,伪华北治安军总司令、伪华北政务委员会治安总署督办,1937-1945,组建伪华北治安军，配合日军在河北包括廊坊地区进行扫荡和治安强化运动。
杜锡钧,伪华北治安军副总司令、伪河北省保安司令,1937-1945,协助齐燮元统率伪军，在河北地区配合日军镇压抗日武装。
刘玉书,伪河北省警务厅厅长,1938-1945,掌管河北伪警察系统，在廊坊等地推行保甲连坐，搜捕抗日人员。
朱深,伪华北政务委员会委员、伪河北省省长,1937-1943,华北伪政权成员，曾任伪河北省省长，参与日伪在河北的统治。
陈曾栻,伪河北省公署民政厅厅长,1938-1945,在伪河北省公署任职，协助推行日伪民政控制，涉及廊坊周边地区。
李景铭,伪河北省公署财政厅厅长,1938-1945,为日伪在河北搜刮经济资源，支持侵略战争。
张同礼,伪河北省公署建设厅厅长,1938-1945,在河北沦陷区推行日伪建设计划，服务于军事侵略和经济掠夺。
孙润宇,伪河北省公署教育厅厅长,1938-1945,推行奴化教育，在河北包括廊坊地区宣传亲日思想。
潘毓桂,伪天津市市长、伪河北省公署官员,1937-1945,华北伪政权官员，活动于天津及河北周边，协助日军统治。
温世珍,伪天津市市长,1938-1945,天津伪政权头目，其统治区域与廊坊地区相邻，配合日军在河北的侵略。
方若,伪天津特别市公署官员、伪河北省公署参事,1937-1945,在天津及河北伪政权中任职，为日军侵略服务。
刘荫桐,伪廊坊维持会会长,1937-1938,日军侵占廊坊后组织维持会，为日军筹粮筹款，维持地方伪秩序。
张化南,伪安次县知事,1937-1945,安次县（今廊坊广阳、安次一带）伪政权头目，协助日军统治当地。
王德元,伪安次县警察局局长,1938-1945,在安次县（含今广阳地区）掌管伪警察，搜捕抗日人员，推行保甲制度。
李少白,伪安次县保安团团长,1938-1945,组织伪保安团，配合日军在廊坊及安次地区扫荡抗日武装。
赵子明,伪永清县知事,1937-1945,永清县伪政权头目，永清与廊坊广阳相邻，协助日军控制当地。
陈国栋,伪固安县知事,1937-1945,固安县伪政权头目，固安与廊坊广阳接壤，为日军维持统治。
刘凤池,伪霸县知事,1937-1945,霸县伪政权头目，活动于廊坊南部地区，协助日军统治。
王仲三,伪香河县知事,1937-1945,香河县伪政权头目，香河属廊坊地区，为日军服务。
张海鹏,伪满军将领、伪冀东防共自治政府军长,1931-1945,早期投敌，参与伪满和冀东伪政权，活动范围涉及河北东部包括廊坊周边。
李守信,伪蒙古军总司令、伪华北治安军将领,1933-1945,蒙古伪军头目，曾配合日军在华北包括河北地区作战。
王英,伪绥西联军总司令、伪华北治安军将领,1937-1945,伪军头目，在华北地区配合日军行动，涉及河北。
邵文凯,伪河北省公署警务厅厅长,1938-1945,掌管河北伪警察，在廊坊等地实施恐怖统治。
张允荣,伪河北省公署委员,1938-1945,参与伪河北省政，协助日军在河北的殖民统治。
陈之骥,伪河北省公署参议,1938-1945,为伪河北省政权出谋划策，服务日军侵略。
刘梦庚,伪河北省公署参事,1938-1945,在伪河北省公署任职，参与日伪统治。
杨荫溥,伪河北省公署秘书,1938-1945,协助伪河北省长处理政务，为日军服务。
高鸿图,伪安次县教育科科长,1938-1945,在安次县（含今广阳）推行奴化教育，宣传亲日思想。
马文元,伪安次县商会会长,1938-1945,为日军筹款筹物，协助经济掠夺。
杨子明,伪廊坊镇镇长,1937-1945,在廊坊镇为日军维持地方秩序，推行保甲制度。
刘子厚,伪安次县保甲长,1938-1945,在安次县（含今广阳）担任保甲长，协助日军控制基层。
王振声,伪安次县维持会副会长,1937-1938,协助组织维持会，为日军侵占廊坊地区服务。
