name,title,activity_period,notable_deeds
张从龙,浮山县伪县长,1938-1945,任浮山县伪县长期间，积极推行日伪政权各项政策，组织维持会，协助日军征粮派款，镇压抗日民众，破坏地下抗日组织。
李维汉,浮山县伪保安队队长,1939-1945,率伪保安队多次配合日军扫荡浮山抗日根据地，抓捕抗日干部和群众，烧毁村庄，抢劫财物，民愤极大。
陈子良,浮山县伪警察局局长,1940-1945,负责浮山县城日伪治安，设立情报网，侦捕抗日地下工作者，严刑逼供，致使多名抗日志士牺牲。
赵德胜,浮山县伪维持会会长,1938-1943,日军占领浮山后率先投敌，组织维持会，为日军筹集粮饷，强征民夫修筑碉堡公路，并劝降抗日人员。
王佐才,浮山县伪区公所区长（二区）,1941-1945,在浮山二区推行保甲制度，清查抗日家属，向日军报告八路军活动情报，导致多次袭击事件。
刘文焕,浮山县伪区公所区长（三区）,1942-1945,协助日军在浮山三区建立伪政权，强征青年充当伪军，并参与杀害抗日村长数人。
贾永清,浮山县伪新民会会长,1939-1945,宣传“中日亲善”“大东亚共荣”，组织奴化教育，诱骗青年参加伪军，破坏抗日群众团体。
孙耀祖,浮山县伪警备队中队长,1940-1945,率伪警备队驻守浮山重要据点，多次伏击抗日游击队，并参与“清乡”行动，杀害抗日群众十余人。
郭凤山,浮山县伪税务局局长,1941-1945,为日军征收各种苛捐杂税，强抢民间粮食和物资，导致浮山百姓生活极度困难。
杨春芳,浮山县伪情报组组长,1942-1945,专门搜集八路军和抗日政府情报，多次带领日军突袭抗日村庄，造成重大伤亡。
