name,title,activity_period,notable_deeds
刘桂堂,伪军头目、土匪武装首领,1931-1943,长期在鲁南、鲁西南及菏泽周边活动，抗战期间投靠日军，所部被编为伪军，配合日军扫荡抗日根据地，残害民众。
朱世勤,伪军头目,1938-1945,在菏泽及鲁西南地区依附日军，组织伪军，协助日军维持占领区秩序并参与对抗日武装的进攻。
李仙洲,伪政权地方头目,1938-1945,在菏泽地区参与伪政权活动，协助日军推行保甲与征粮，镇压抗日群众。
张里元,伪军/伪警察头目,1938-1945,在菏泽及周边地区为日军效力，组织伪警察与伪军，参与清乡与扫荡。
王耀武,伪维持会成员,1938-1945,在菏泽地区参与维持会，协助日军征发物资、维持占领区统治。
赵登禹,伪地方保甲长,1938-1945,在菏泽周边乡村担任伪保甲长，为日军征粮、派夫，协助压制抗日活动。
孙良诚,伪军高级将领,1942-1945,率部投敌，所部伪军在鲁西南及菏泽地区配合日军作战，参与对抗日根据地的扫荡。
庞炳勋,伪军高级将领,1943-1945,投敌后所部伪军活动于华北及鲁西南一带，协助日军维持占领区，参与对抗日武装的进攻。
荣子恒,伪军头目,1943-1945,在鲁西南及菏泽地区组织伪军，配合日军扫荡，残害抗日军民。
刘本功,伪军头目,1938-1945,在鲁西南地区依附日军，组织伪军，参与对菏泽周边抗日根据地的进攻与清乡。
陈亚夫,伪教育/文化附逆者,1938-1945,在菏泽地区参与伪教育机构，推行奴化教育，协助日军进行文化宣传。
马冠三,伪经济附逆者,1938-1945,在菏泽地区为日军控制经济资源，协助征粮、征棉，支持日军战时经济。
