name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期政客，抗战期间投靠日军，历任伪安徽省维新政府省长、伪安徽省政府主席等职，协助日军推行殖民统治，搜刮物资，镇压抗日活动。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,原为北洋及国民政府官员，抗战爆发后投敌，曾任伪安徽省省长，参与组建伪政权，推行日军政策，后调任伪南京特别市市长。
林柏生,伪安徽省省长、伪国民政府宣传部长,1940-1945,汪精卫亲信，汪伪政权核心成员，曾任伪安徽省省长，负责宣传与地方行政，配合日军进行奴化宣传和物资统制。
罗君强,伪安徽省省长、伪上海特别市市长,1940-1945,汪伪政权要员，曾任伪安徽省省长，参与伪政权行政与财政管理，协助日军征粮征税，镇压抗日力量。
张拱辰,伪滁县维持会会长、伪滁县县长,1938-1945,滁县本地士绅，日军占领滁县后出面组织维持会，后任伪滁县县长，为日军征发民夫、粮食，维持地方伪秩序。
王仲廉,伪滁县警察局局长,1939-1945,在滁县沦陷区担任伪警察头目，配合日军搜捕抗日人员，管理户籍与保甲，镇压民众反抗。
李树棠,伪滁县保安团团长,1940-1945,组建伪滁县保安团，配合日军扫荡周边抗日根据地，袭击新四军及地方抗日武装。
陈公博,伪国民政府立法院长、伪安徽省长（短暂）,1940-1945,汪伪政权核心人物，虽主要活动于南京，但其伪政权统辖安徽，对安徽沦陷区行政有直接影响，曾参与对安徽的伪化统治决策。
周佛海,伪国民政府财政部长、伪安徽省长（未到任）,1940-1945,汪伪政权要员，虽未实际到安徽任职，但其财政与物资统制政策覆盖安徽沦陷区，对滁州等地经济掠夺有间接责任。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党将领，1943年投敌，所部伪军活动于安徽、江苏北部，曾配合日军扫荡滁州周边抗日根据地。
郝鹏举,伪淮海省省长、伪军总司令,1943-1945,原国民党军官，投敌后任伪淮海省省长，辖区包括安徽北部，配合日军进攻抗日根据地，后反复无常。
张岚峰,伪和平建国军第一方面军总司令,1940-1945,河南柘城人，投敌后组建伪军，活动于豫东、皖北，与滁州地区日军有协同扫荡行动。
孙良诚,伪和平建国军第二方面军总司令,1942-1945,原西北军将领，投敌后任伪军总司令，所部活动于苏北、皖北，配合日军对滁州周边地区进行清乡。
潘干臣,伪淮海省保安处处长,1943-1945,在伪淮海省任职，负责保安与警察事务，参与对安徽北部沦陷区的控制与镇压。
刘玉书,伪安徽省警务处处长,1940-1945,汪伪安徽省警务负责人，统管沦陷区警察系统，在滁州等地推行保甲连坐，搜捕抗日分子。
汪翰章,伪安徽省教育厅厅长,1940-1945,在安徽沦陷区推行奴化教育，篡改教材，宣传“大东亚共荣”，毒害青少年。
唐少侯,伪安徽省财政厅厅长,1940-1945,负责汪伪安徽省财政，为日军征粮征税，发行伪币，掠夺沦陷区经济资源。
张一鹏,伪安徽省建设厅厅长,1940-1945,在安徽沦陷区配合日军进行资源开发与交通建设，实质服务于军事侵略与经济掠夺。
朱大伟,伪滁县商会会长,1938-1945,滁县商人，投靠日军后把持商会，为日军筹款筹粮，协助物资统制，压榨本地商户。
赵筱亭,伪滁县新民会会长,1939-1945,负责滁县新民会，进行亲日宣传，组织民众参加日军组织的集会与劳役，推行奴化思想。
