name,title,activity_period,notable_deeds
张岚峰,伪豫东剿共军总司令、伪和平救国军第一军军长,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫中一带组织伪军，配合日军进攻抗日根据地，1944年后活动范围扩展至郑州、开封周边地区。
孙良诚,伪和平救国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原国民党将领，1942年率部投敌，驻防开封、郑州一带，配合日军扫荡豫中抗日力量，1944年豫中会战后协助日军控制郑州地区。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党河北省政府主席，1943年被俘后投敌，任伪河南省政府主席，驻开封，其伪政权势力覆盖郑州、荥阳等豫中地区。
陈静斋,伪河南省政府省长、伪河南省维持会会长,1938-1945,河南本地士绅，日军占领开封后出面组织伪维持会，后任伪河南省长，协助日军在河南各地建立伪政权，包括郑州、荥阳地区的伪县政权。
赵筱三,伪郑州维持会会长、伪郑县县长,1941-1945,郑州本地商人，日军占领郑州后出面组织维持会，任伪郑县县长，协助日军征粮、征夫，镇压抗日活动，势力范围包括荥阳周边。
王明甫,伪荥阳县维持会会长、伪荥阳县县长,1944-1945,荥阳本地士绅，1944年日军占领荥阳后投敌，组织伪维持会并任伪县长，协助日军控制荥阳及周边地区，征发民工、粮食。
李振亚,伪郑州警察局局长,1941-1945,日军占领郑州期间任伪警察局长，协助日军搜捕抗日人员，镇压市民反抗，在郑州及荥阳一带配合日军进行治安强化运动。
刘昌义,伪豫西剿共军司令,1944-1945,原国民党地方武装头目，1944年豫中会战后投敌，在郑州、荥阳、巩县一带组织伪军，配合日军扫荡豫西抗日根据地。
张伯英,伪河南省教育厅厅长,1940-1945,在伪河南省政府任职期间，推行奴化教育，在郑州、开封等地设立伪学校，强制使用日伪教材，毒化青年。
赵子立,伪郑州商会会长,1941-1945,郑州商人，日军占领期间任伪商会会长，协助日军掠夺物资，强制商户缴纳捐税，为日军提供经济支持。
