name,title,activity_period,notable_deeds
刘湘,未任伪职，但曾与日方有接触的川军将领,1937-1938,全面抗战爆发后率川军出川抗战，但此前曾与日本方面有联络，后在抗战中病逝，未被定性为汉奸。
王缵绪,川军将领、后任伪职未遂,1938-1945,抗战期间在四川活动，曾与日伪方面有暗中联系，但未正式出任伪职，战后被追究。
范绍增,川军将领、地方势力,1937-1945,抗战期间在四川、重庆一带活动，曾与日伪有接触，但主要身份为地方武装首领，未被列为正式汉奸。
陈公博,汪伪政权立法院长、行政院长,1940-1945,汪精卫死后任伪国民政府主席，推行亲日政策，镇压抗日力量，战后以汉奸罪被处决。
周佛海,汪伪政权财政部长、警政部长,1940-1945,汪伪政权核心人物，负责财政与特务活动，与重庆方面有秘密联系，战后以汉奸罪被判死刑后改无期。
李士群,汪伪特工总部主任,1939-1943,组建伪特工组织，镇压抗日人士，后与日方矛盾被毒杀。
丁默邨,汪伪特工总部副主任、伪社会部长,1939-1945,参与伪特工活动，迫害抗日人员，战后以汉奸罪被处决。
梅思平,汪伪政权工商部长、内政部长,1940-1945,参与汪伪政权组建，推行亲日经济政策，战后以汉奸罪被处决。
褚民谊,汪伪政权外交部长,1940-1945,代表汪伪政权与日本交涉，签署卖国条约，战后以汉奸罪被处决。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,在南京组建伪政权，后并入汪伪政权，战后以汉奸罪被处决。
王克敏,伪中华民国临时政府行政委员长,1937-1940,在北平组建伪政权，后并入汪伪政权，战后以汉奸罪被逮捕，狱中自杀。
江朝宗,伪北平维持会会长,1937-1940,组织北平维持会，协助日军维持治安，后任伪职。
张景惠,伪满洲国国务总理大臣,1935-1945,长期担任伪满总理，推行日本殖民政策，战后被苏联俘虏。
郑孝胥,伪满洲国国务总理大臣,1932-1935,协助日本建立伪满洲国，出任首任总理，推行亲日政策。
熙洽,伪满洲国财政部总长、吉林省长,1932-1945,九一八事变后投敌，参与建立伪满，负责财政与地方政务。
张海鹏,伪满洲国热河省省长、伪军头目,1932-1945,率部投敌，配合日军进攻热河，任伪省長。
于芷山,伪满洲国奉天省警备司令,1932-1945,原东北军将领，投敌后任伪军头目，镇压抗日武装。
王揖唐,汪伪政权考试院长、伪华北政务委员会委员长,1940-1945,在华北推行亲日政策，镇压抗日活动，战后以汉奸罪被处决。
殷汝耕,伪冀东防共自治政府主席,1935-1937,在冀东建立伪政权，配合日军侵华，战后以汉奸罪被处决。
池宗墨,伪冀东防共自治政府秘书长,1935-1937,协助殷汝耕建立伪政权，参与亲日活动。
陈群,汪伪政权内政部长、江苏省长,1940-1945,在江苏推行伪政，镇压抗日力量，战后以汉奸罪被处决。
高冠吾,汪伪政权安徽省长、江西省长,1940-1945,在安徽、江西等地推行伪政，协助日军征粮征税。
何佩瑢,伪湖北省长、伪武汉维持会会长,1938-1942,在武汉组织维持会，后任伪省长，推行亲日政策。
张仁蠡,伪武汉市长、伪天津市长,1938-1945,在武汉、天津任伪职，协助日军管理城市，战后以汉奸罪被处决。
石星川,伪武汉维持会会长、伪湖北省长,1938-1945,在武汉组织维持会，后任伪省长，推行亲日政策。
雷寿荣,伪武汉维持会副会长,1938-1940,协助日军维持武汉治安，参与伪政权活动。
杨揆一,汪伪政权参谋总长、伪湖北省长,1940-1945,任伪军高级将领，协助日军作战，战后以汉奸罪被处决。
叶蓬,汪伪政权陆军部长、伪武汉行营主任,1940-1945,任伪军头目，在武汉地区镇压抗日武装，战后以汉奸罪被处决。
刘培绪,伪军头目、伪武汉警备司令,1938-1945,在武汉地区率伪军配合日军扫荡，镇压抗日力量。
李宝琏,伪军头目、伪湖北省保安司令,1940-1945,在湖北地区指挥伪军，协助日军维持占领区治安。
王劲哉,原国民党将领、后投敌未遂,1938-1945,在湖北坚持抗日，后被俘，未正式投敌，但曾与日方有接触。
古鼎新,伪军头目、伪湖北保安旅长,1940-1945,率部投敌，在湖北地区配合日军作战。
潘善斋,伪军头目、伪安徽保安司令,1940-1945,在安徽地区指挥伪军，协助日军扫荡抗日根据地。
倪道烺,伪安徽省长、伪蚌埠维持会会长,1938-1945,在安徽组织维持会，后任伪省长，推行亲日政策。
高冠吾,汪伪政权安徽省长,1940-1945,在安徽推行伪政，协助日军征粮征税。
罗君强,汪伪政权司法行政部长、伪安徽省长,1940-1945,在安徽推行伪政，镇压抗日力量，战后以汉奸罪被处决。
林柏生,汪伪政权宣传部长,1940-1945,负责伪政权宣传工作，推行亲日奴化教育，战后以汉奸罪被处决。
胡兰成,汪伪政权宣传部次长,1940-1945,为汪伪政权撰写亲日文章，进行文化附逆活动。
金雄白,汪伪政权中央通讯社社长,1940-1945,控制伪新闻机构，为日伪宣传。
陈彬龢,汪伪政权教育部次长,1940-1945,推行奴化教育，编写亲日教材。
