name,title,activity_period,notable_deeds
雷筱圃,伪监利县维持会会长、伪监利县县长,1938-1945,抗战期间在监利一带投敌，组织伪维持会，后任伪监利县县长，为日军征粮拉夫、搜集情报，配合日军对洪湖、监利周边抗日根据地进行扫荡。
王劲哉,国民党军第一二八师师长（后一度附敌）,1938-1943,长期在洪湖、监利、沔阳一带活动，1943年被日军俘虏后一度接受伪职，其部部分被编为伪军，对洪湖地区抗日力量造成损害。
苏振东,伪沔阳县保安大队大队长,1940-1945,在沔阳、洪湖交界地区组织伪保安队，配合日军清乡，捕杀抗日干部和群众，控制湖区交通线。
张海平,伪洪湖维持会会长,1939-1943,在洪湖新堤一带组织维持会，为日军筹集物资、招募伪军，协助日军控制洪湖水上通道。
刘子清,伪江陵县县长,1940-1945,在荆州江陵地区投敌，任伪县长期间推行奴化教育，征发民夫为日军修筑工事，配合日军对江陵、洪湖周边进行扫荡。
陈国钧,伪荆门县维持会会长,1939-1945,在荆门、荆州北部地区组织伪政权，为日军提供情报和物资，协助日军镇压当地抗日武装。
李宝琏,伪湖北省政府委员、伪江陵县县长,1940-1945,在湖北伪政权中任职，曾兼任伪江陵县县长，在荆州地区推行日军政策，组织伪军配合日军行动。
熊剑东,伪军黄卫军副司令（活动于湖北）,1941-1945,在湖北地区组织伪军黄卫军，活动范围包括荆州、洪湖周边，配合日军对抗日根据地进行扫荡和清乡。
邹平凡,伪黄卫军参谋长、伪军师长,1941-1945,在湖北伪军中任职，参与指挥对洪湖、监利、沔阳一带抗日武装的进攻，协助日军控制湖区。
金亦吾,伪军师长（活动于湖北）,1943-1945,在湖北地区率部投敌，编为伪军，活动于荆州、洪湖周边，配合日军扫荡抗日根据地。
王维一,伪监利县保安团团长,1941-1945,在监利、洪湖地区组织伪保安团，为日军守卫据点、征收粮税，捕杀抗日人员。
周老九,伪洪湖新堤镇维持会会长,1939-1944,在新堤镇组织维持会，为日军提供船只、民夫和情报，协助日军封锁洪湖抗日根据地。
