name,title,activity_period,notable_deeds
德穆楚克栋鲁普,伪蒙古军政府总裁、伪蒙疆联合自治政府主席,1933-1945,在日军扶植下于百灵庙发动蒙古自治运动，后成立伪蒙疆政权，统辖包括包头、达尔罕茂明安在内的内蒙古中西部，推行亲日政策，配合日军统治。
李守信,伪蒙古军总司令、伪蒙疆联合自治政府副主席,1933-1945,率部投靠日军，参与组建伪蒙古军，驻防包头及绥远地区，配合日军进攻抗日武装，控制达尔罕茂明安一带。
王英,伪绥西联军总司令、伪包头维持会头目,1937-1945,包头沦陷后组织维持会，后任伪绥西联军总司令，在包头、固阳、达尔罕茂明安等地配合日军清乡、掠夺资源。
于品卿,伪包头维持会会长、伪蒙疆联合自治政府委员,1937-1945,包头沦陷后出面组织维持会，协助日军维持地方秩序，后进入伪蒙疆政权，参与对包头及周边旗县的殖民统治。
贺秉温,伪包头县县长,1937-1945,日军占领包头后出任伪县长，推行保甲制，征发劳工、粮食，配合日军对达尔罕茂明安等地的控制。
刘继广,伪固阳县县长,1937-1945,在固阳及邻近达尔罕茂明安地区推行伪政，组织伪保安队，协助日军镇压抗日活动。
张子淦,伪萨拉齐县县长,1937-1945,在萨拉齐及包头周边地区为日军征粮、征税，维持伪政权，间接控制达尔罕茂明安南部一带。
包悦卿,伪蒙古军政府参议、伪蒙疆政权官员,1936-1945,参与百灵庙蒙古自治运动，后投靠日军，在伪蒙疆政权中任职，活动于包头、达尔罕茂明安等蒙古族聚居区。
补英达赖,伪蒙古军政府委员、伪蒙疆联合自治政府参议,1936-1945,协助德穆楚克栋鲁普建立伪蒙政权，在包头及乌兰察布盟各旗包括达尔罕茂明安旗推行亲日政策。
郭尔卓尔扎布,伪乌兰察布盟盟长,1937-1945,在日军支持下出任伪乌兰察布盟盟长，管辖达尔罕茂明安等旗，为日军征发牲畜、物资，镇压抗日力量。
巴彦满都呼,伪达尔罕茂明安旗旗长,1937-1945,在日军控制下出任伪旗长，协助日军在达尔罕茂明安草原建立据点、征收赋税、组织伪保安队。
那木尔,伪达尔罕茂明安旗保安队队长,1937-1945,组织伪保安队配合日军巡逻，监视抗日活动，在达尔罕茂明安及包头北部地区为日军效力。
李维业,伪包头警察局局长,1937-1945,在包头及周边旗县建立伪警察网络，搜捕抗日人员，协助日军维持殖民统治。
陈应道,伪包头商会会长,1937-1945,协助日军控制包头经济，为日军筹集物资、资金，参与对达尔罕茂明安等地畜产品的掠夺。
王则鼎,伪包头县教育会会长,1937-1945,在包头推行亲日奴化教育，编写伪教材，向包括达尔罕茂明安在内的周边地区传播亲日思想。
