name,title,activity_period,notable_deeds
刘挺,交城县伪县长,1937-1945,投靠日军，任交城县伪县长，协助日军推行“治安强化运动”，强征民夫、粮食，镇压抗日群众。
王振邦,交城县伪保安队队长,1938-1945,率伪保安队多次配合日军扫荡交城山区抗日根据地，杀害抗日干部和群众，烧毁村庄。
张子明,交城县伪警察局局长,1939-1945,为日军搜集抗日情报，抓捕地下党员和进步人士，参与制造多起惨案。
李德胜,交城县伪维持会会长,1937-1940,日军占领交城后率先组织维持会，为日军筹粮派款，强迫百姓领取“良民证”。
赵全福,交城县伪自卫团团长,1940-1945,组织伪自卫团，配合日军封锁抗日根据地，参与“三光”政策行动，抢劫百姓财物。
陈国栋,吕梁地区伪警备队副队长,1941-1945,在吕梁山区多次率伪军袭击八路军游击队，杀害抗日家属，破坏地下交通线。
高占英,交城县伪税务局局长,1938-1945,为日军强征各种苛捐杂税，逼死多名交不起税的农民，贪污勒索民财。
孙耀祖,交城县伪新民会会长,1939-1945,宣扬“中日亲善”，组织奴化教育，诱骗青年参加伪军，破坏抗日宣传。
马文魁,交城县伪区公所区长,1940-1945,在交城东区为日军征粮抓丁，告密出卖抗日村干部，导致多名党员牺牲。
郭世昌,吕梁地区伪军独立营营长,1942-1945,率伪军驻守交城至离石公路沿线，袭击抗日运输队，抢劫物资，杀害护送人员。
