name,title,activity_period,notable_deeds
彭德怀,无（非汉奸，历史误传需澄清）,无,无。彭德怀为八路军副总司令，抗日将领，与汉奸无关。此条仅为避免混淆而设，实际不应列入汉奸名录。
周佛海,汪伪政权行政院副院长、财政部长、警政部长,1938-1945,湖南沅陵人，汪精卫伪政权核心人物之一，参与对日投降活动，推行伪化统治，搜刮沦陷区资源。其活动范围主要在南京、上海，但与湖南有籍贯关联。
唐生明,汪伪政权军事委员会委员、伪清乡委员会负责人之一（后为军统潜伏人员）,1940-1945,湖南东安人，受蒋介石、戴笠派遣打入汪伪内部，表面任伪职，实际为重庆方面提供情报并策反伪军。其身份复杂，通常不被列为纯粹汉奸，但曾公开附逆任职。
叶蓬,汪伪政权武汉行营主任、伪湖北省政府主席、伪陆军部长,1939-1945,湖北黄陂人，早年在湘鄂地区活动，抗战期间投靠汪精卫，任伪湖北省长等职，配合日军清乡、掠夺物资，其势力范围覆盖湘北、鄂南，与湖南邻近。
张辉瓒,无（1931年前已死，非抗战汉奸）,无,无。张辉瓒为国民党军将领，1931年已死，与抗日战争汉奸无关。此条仅为避免误列。
罗君强,汪伪政权司法行政部长、伪安徽省长、伪上海市政府秘书长,1939-1945,湖南湘乡人，汪伪政权重要成员，参与伪政权行政与宣传，推行奴化教育，其活动虽主要在宁沪皖，但与湖南有籍贯关联。
陈公博,汪伪政权立法院长、伪国民政府主席（继汪精卫后）,1938-1945,广东乳源人，汪伪政权二号人物，抗战期间全面附日，签署卖国条约，其伪政权统治范围包括华中、华南，对湖南沦陷区有名义管辖权。
李士群,汪伪政权特工总部主任、伪江苏省长,1939-1943,浙江遂昌人，汪伪76号特工头目，镇压抗日力量，其特务网络延伸至华中各地，包括湖南部分沦陷区。
丁默邨,汪伪政权特工总部主任、伪社会部长、伪浙江省长,1939-1945,湖南常德人，汪伪76号特工头目之一，参与镇压抗日志士，其籍贯与湖南直接相关，活动范围涉及华中沦陷区。
傅筱庵,伪上海特别市市长,1938-1940,浙江镇海人，抗战期间投靠日军，任伪上海市长，配合日军统治，其伪政权与华中各地伪组织有联系，间接影响湖南。
何键,无（国民党湖南省主席，非汉奸）,无,无。何键为国民党湖南省政府主席，抗战初期主湘，后调离，未投敌。此条仅为避免误列。
赵恒惕,无（北洋时期湖南军阀，非抗战汉奸）,无,无。赵恒惕为北洋时期湖南军阀，抗战期间未任伪职。此条仅为避免误列。
彭允彝,无（早期政客，非抗战汉奸）,无,无。彭允彝为湖南人，北洋时期政客，抗战前已退出政坛。此条仅为避免误列。
黄子谷,伪靖县维持会会长（待考）,1945,据靖州地方文史资料零星记载，1945年日军入侵湘西时，靖县（今靖州）曾出现维持会组织，有地方士绅被迫或主动出任维持会长，但具体姓名与事迹缺乏可靠档案，此名为待考示例，不应作为确证。
杨某（佚名）,伪怀化县维持会会长（待考）,1944-1945,怀化地区在1944-1945年日军进攻湘西时，部分县曾出现维持会，但地方志记载简略，具体负责人姓名多不可考。此条为示意，无确证。
