name,title,activity_period,notable_deeds
陈觉民,伪汕头市市长,1939-1945,日军侵占汕头后出任伪汕头市市长，协助日军推行殖民统治，组织伪政权维持地方秩序，镇压抗日活动。
林修雍,伪汕头市维持会会长,1939-1940,汕头沦陷初期出面组织伪维持会，为日军筹粮筹款、招募伪警，协助日军稳定占领区秩序。
李国梁,伪潮汕警备司令部司令,1940-1945,统率伪军配合日军对潮汕地区抗日武装进行扫荡，参与清乡与保甲连坐，迫害抗日群众。
陈特向,伪汕头市警察局局长,1939-1945,掌管伪警察系统，搜捕抗日人士，协助日军实施物资统制与人口登记，镇压市民反抗。
黄仲瑜,伪潮阳县县长,1940-1945,在潮阳及濠江一带推行伪政，配合日军征粮征税，组织伪保安队，压制当地抗日活动。
郑绍玄,伪汕头市商会会长,1939-1945,协助日军实施经济统制，强制商户缴纳物资与款项，为日军采购军需，从中牟利。
吴文献,伪潮汕维持会联合会委员,1939-1943,联络潮汕各地伪维持会，为日军提供情报与物资，协助推行奴化教育。
陈子岐,伪汕头市教育会会长,1940-1945,在汕头推行日语教育与亲日奴化宣传，改编教材，组织学生参加日军庆祝活动。
林贤察,伪潮汕保安总队队长,1941-1945,率伪保安队配合日军扫荡潮阳、濠江一带乡村，抓捕抗日游击队员及其家属。
郭寿华,伪汕头市宣传处处长,1940-1945,主办伪报纸与广播，散布亲日言论，诋毁抗日力量，为日军占领政策制造舆论。
