name,title,activity_period,notable_deeds
王揖唐,伪中华民国临时政府委员、伪华北政务委员会内政总署督办,1937-1940,虽为安徽人，但曾兼任伪江苏省政府顾问，参与对镇江、丹徒地区伪政权的指导与物资统制。
陈群,伪中华民国维新政府内政部长、伪江苏省长,1938-1943,作为伪江苏省长，直接管辖镇江、丹徒地区，推行清乡运动，镇压抗日力量，征收苛捐杂税。
任援道,伪中华民国维新政府绥靖军总司令、伪江苏省保安司令,1938-1945,在镇江、丹徒地区部署伪军，配合日军扫荡，围捕抗日游击队员，并参与清乡。
李士群,伪江苏省政府主席兼特工总部（76号）负责人,1941-1943,在镇江、丹徒设立特工站，残害抗日志士，控制水陆交通，强征粮食。
高冠吾,伪江苏省政府委员、伪镇江地区行政督察专员,1939-1941,在丹徒县推行保甲制度，组织伪自卫团，协助日军建立据点，迫害抗日家属。
张北生,伪镇江县长,1938-1940,在丹徒地区强制推行“良民证”，征收田赋，为日军提供劳力和情报。
沈同午,伪丹徒县知事（县长）,1940-1943,主持伪县政，配合日军“扫荡”，破坏地下党组织，强征壮丁。
陈福民,伪丹徒县警察局长,1941-1945,指挥伪警察搜捕抗日分子，镇压群众反抗，参与清乡行动。
周佛海,伪国民政府行政院副院长兼财政部长（曾兼江苏省长）,1940-1945,虽名义上在南京，但通过伪江苏省府对镇江、丹徒地区进行经济掠夺，发行伪币，控制物资。
丁默邨,伪社会部长、伪浙江省长（曾参与江苏特工）,1941-1945,其特工网络延伸至镇江、丹徒，暗杀抗日人士，破坏地下交通线。
汪曼云,伪江苏省清乡事务局局长,1941-1943,在镇江、丹徒地区实施“清乡”，建立封锁线，搜查抗日武装，屠杀无辜百姓。
唐惠民,伪镇江地区清乡督察专员,1942-1944,在丹徒各乡设立清乡据点，强迫村民连坐，多次带队突袭抗日根据地。
杨杰,伪丹徒县保安大队长,1940-1945,率伪保安队配合日军“扫荡”，烧毁村庄，抢劫财物，杀害抗日干部。
徐朴诚,伪镇江商会会长（汉奸商人）,1938-1945,为日军收购粮食、金属，资助伪政权，向抗日武装提供假情报以换取商业特权。
刘春圃,伪丹徒县教育科长,1939-1943,推行奴化教育，强迫学校使用伪满教材，检举抗日师生。
赵某（名不详，绰号“赵麻子”）,伪丹徒县侦缉队长,1942-1945,专门搜捕新四军交通员，刑讯逼供，多次带路袭击游击队宿营地。
