name,title,activity_period,notable_deeds
张钫,伪河南省政府委员、伪豫西道尹公署道尹（未就任）,1938年—1940年,抗战初期被日军拉拢，曾列入伪河南省政府名单，但未实际就任；后在洛阳、嵩县一带从事地方活动，与日伪有接触，历史评价复杂。
赵子立,伪豫西维持会会长,1944年—1945年,1944年日军攻占洛阳后，在洛阳及豫西地区组织维持会，协助日军维持地方秩序、征粮派款，活动范围涉及洛阳、嵩县周边。
王锡龄,伪洛阳县维持会会长,1944年—1945年,洛阳沦陷后出任伪洛阳县维持会会长，为日军筹粮、派夫、维持治安，配合日伪政权在洛阳及嵩县一带进行统治。
李振亚,伪洛阳县警察局局长,1944年—1945年,在日军占领洛阳期间担任伪警察局长，协助日军搜捕抗日人员、镇压民众，活动范围覆盖洛阳城区及嵩县部分乡镇。
郭仲隗,伪豫西道尹公署秘书、伪嵩县维持会顾问,1944年—1945年,洛阳沦陷后投靠日伪，参与组织嵩县维持会，为日军提供情报、协助征粮，是嵩县当地较有影响的附逆者。
刘茂恩,伪豫西保安团团长（后反正）,1944年—1945年,原为地方武装首领，1944年日军侵占豫西后一度投敌，被编为伪保安团，活动于洛阳、嵩县交界地区，后率部反正。
陈子明,伪嵩县维持会会长,1944年—1945年,1944年日军侵入嵩县后，出面组织维持会，为日军筹集物资、维持地方，是嵩县当地直接附逆的代表人物。
张伯英,伪河南省政府参议、伪豫西道尹公署参议,1938年—1945年,抗战期间在河南日伪政权中任职，参与伪河南省政府事务，与洛阳、嵩县地方伪政权有联系，协助日军推行治安强化运动。
田文炳,伪河南全省警务处处长,1938年—1945年,在伪河南省政府中主管警务，统辖包括洛阳、嵩县在内的伪警察系统，镇压抗日活动，为日军维持占领区秩序。
王幼侨,伪河南省政府委员、伪豫西道尹,1938年—1944年,在伪河南省政府中任职，负责豫西道事务，管辖洛阳及嵩县等地，协助日军推行伪化政策。
