name,title,activity_period,notable_deeds
陈耀平,伪怀集县维持会会长,1944-1945,日军侵占怀集期间出面组织伪维持会，协助日军征粮、派夫、维持地方秩序，为日军搜集情报并诱迫乡民归顺。
梁耀南,伪怀集县警察局巡官、伪自卫队头目,1944-1945,投靠日军后充任伪警察巡官，参与组建伪自卫队，配合日军扫荡怀集周边乡村，搜捕抗日游击队员及地方抗日人士。
李伯球,伪肇庆维持会委员,1938-1939,日军第一次侵占肇庆期间，参与组织伪肇庆维持会，为日军筹粮筹款、拉夫修路，并协助日军宣传‘东亚共荣’。
黄信,伪高要县维持会会长,1938-1939,在高要县城肇庆沦陷期间出任伪维持会会长，代日军管理地方行政，强征物资，迫令商户复业以粉饰占领区秩序。
陈斗南,伪广东治安维持会委员,1938-1940,在广州沦陷后参与伪广东治安维持会，后任伪广东省政府委员，协助日军推行保甲、征粮及奴化教育，其影响覆盖西江肇庆一带。
彭东原,伪广东治安维持会会长、伪广州市市长,1938-1945,广东沦陷后投敌，历任伪广东治安维持会会长、伪广州市市长等职，协助日军统治广东，推行征粮、拉夫及奴化宣传，对包括肇庆在内的西江地区有间接控制影响。
吕春荣,伪广东治安维持会副会长、伪广东省政府委员,1938-1945,广东沦陷后参与伪政权，任伪广东治安维持会副会长，后任伪广东省政府委员，协助日军维持占领区秩序，参与征粮、征夫及反共宣传。
李讴一,伪广东治安维持会委员、伪广东省警务处处长,1938-1945,投敌后任伪广东治安维持会委员，后掌伪广东省警务处，统辖伪警察配合日军清乡、搜捕抗日人员，其警务系统延伸至西江肇庆地区。
郭卫民,伪西江维持会委员,1939-1941,在日军侵占西江沿线期间，参与伪西江维持会，为日军在肇庆、高要、四会等地筹粮、拉夫、搜集情报，协助维持沦陷区秩序。
周少雄,伪四会县维持会会长,1939-1941,四会沦陷期间出任伪维持会会长，协助日军征粮派款、组织伪自卫队，配合日军对四会及邻近怀集、广宁地区的扫荡。
邓伯良,伪广宁县维持会副会长,1944-1945,广宁沦陷后参与伪维持会，协助日军在广宁、怀集交界地区征粮、拉夫，并诱降地方武装，为日军提供抗日游击队活动情报。
陈子楷,伪肇庆商会会长,1938-1939,肇庆沦陷期间出面组织伪商会，代日军向商户摊派款项、物资，协助日军控制肇庆经济命脉，并参与奴化宣传。
刘焕章,伪高要县保甲长、伪自卫团团长,1944-1945,在高要沦陷区充任伪保甲长并组建伪自卫团，配合日军清乡，搜捕抗日分子，强征民夫修筑工事，其活动范围接近怀集。
何丽生,伪广东教育厅督学、奴化教育推行者,1940-1945,在伪广东省政府教育部门任职，推行日语及奴化教育，编写亲日教材，其教育政策覆盖肇庆、怀集等西江地区学校。
张焯堃,伪广东省宣传处职员,1940-1945,在伪广东省宣传部门任职，为日军制作亲日宣传品，散布‘大东亚共荣’言论，并到西江肇庆一带进行巡回宣传。
