name,title,activity_period,notable_deeds
张景惠,伪满洲国参议府议长、伪满洲国国务总理大臣,1931-1945,辽宁台安人，九一八事变后公开投敌，历任伪东北行政委员会委员长、伪满洲国参议府议长、军政部总长、国务总理大臣等职，为伪满政权核心人物之一，其伪政权统治覆盖黑龙江地区，包括鹤岗一带。
熙洽,伪满洲国财政部总长、伪吉林省长,1931-1945,清朝宗室，九一八事变后率先投敌，组织伪吉林省政权，后任伪满洲国财政部总长等职，其附逆行为对包括黑龙江在内的东北地区伪政权建立有重要影响。
于琛澂,伪满洲国军上将、伪第四军管区司令官,1931-1945,原东北军将领，九一八事变后投敌，任伪满军高级将领，曾率伪军在三江地区（今鹤岗、佳木斯一带）围剿抗日武装，对黑龙江东部地区抗日力量造成较大破坏。
王殿忠,伪满洲国军少将、伪三江省警务厅厅长,1932-1945,长期在伪三江省（辖今鹤岗、佳木斯、双鸭山等地）任职，参与伪满地方警政与军事镇压，配合日军围剿东北抗日联军，是黑龙江东部地区重要附逆人物。
卢元善,伪三江省省长,1934-1945,曾任伪三江省省长，管辖范围包括今鹤岗地区，积极推行伪满殖民统治政策，配合日军征发劳工、掠夺煤炭资源，对当地民众实施高压统治。
孙柏芳,伪鹤岗煤矿株式会社理事长、伪满炭矿头目,1932-1945,在鹤岗煤矿地区为日军掠夺煤炭资源，残酷压榨矿工，配合伪满经济统制政策，是鹤岗地区经济领域重要附逆者。
李华堂,伪三江省地方维持会会长、伪保甲长,1932-1945,在鹤岗及周边地区组织维持会，协助日军建立保甲制度，搜捕抗日人员，为伪满基层政权服务。
赵仲仁,伪满洲国协和会三江省本部事务长,1936-1945,在伪三江省（含鹤岗地区）推行协和会殖民教化，宣传“日满亲善”，协助日军进行思想控制与情报搜集。
张海鹏,伪满洲国军上将、伪热河省警备司令官,1931-1945,原东北军将领，九一八事变后投敌，任伪满军高级将领，其部队曾参与黑龙江地区军事行动，配合日军镇压抗日武装。
程志远,伪满洲国军中将、伪江防舰队司令,1932-1945,在黑龙江地区任伪满军职，参与松花江、黑龙江流域的军事行动，配合日军封锁与围剿抗日联军，活动范围覆盖鹤岗周边水域。
