name,title,activity_period,notable_deeds
郝鹏举,伪淮海省省长、伪军头目,1943-1945,原国民党军将领，1943年投靠汪伪政权，任伪淮海省省长兼伪保安司令，在苏北宿迁、淮阴一带扩充伪军，配合日军清乡扫荡，镇压抗日军民。
李守维,伪宿迁县维持会会长,1938-1940,宿迁沦陷后出面组织维持会，为日军筹粮筹款、拉夫修路，协助日军建立伪政权，维持地方治安。
王绪五,伪宿迁县县长,1940-1943,汪伪政权委任的宿迁县县长，推行保甲制度，配合日军征粮征兵，镇压抗日活动。
张海涛,伪宿迁县警察局局长,1941-1944,掌管伪警察队伍，搜捕抗日人员，勒索百姓，协助日军维持占领区秩序。
陈毅斋,伪宿迁县保安团团长,1940-1944,率伪保安团配合日军扫荡宿迁、宿豫一带抗日根据地，烧杀抢掠。
刘鼎臣,伪宿迁县教育科科长,1941-1945,推行奴化教育，强制学校使用伪教材，宣传“大东亚共荣”，毒害青少年。
赵雪峰,伪宿迁县商会会长,1939-1945,为日军筹集物资，控制粮食、布匹等物资流通，协助日军经济掠夺。
孙少卿,伪宿豫县维持会副会长,1939-1941,在宿豫地区协助日军建立伪基层政权，征发民夫，搜集情报。
吴仲英,伪淮海省警务处督察长,1943-1945,在淮海省包括宿迁地区督导伪警察事务，参与清乡运动，逮捕抗日志士。
徐继泰,伪淮海省保安司令部副司令,1943-1945,协助郝鹏举统辖伪军，在宿迁、沭阳、泗阳等地对抗日根据地进行扫荡。
李长江,伪第一集团军总司令,1941-1945,原国民党苏鲁皖边区游击副总指挥，1941年率部投汪伪，所部活动于苏北泰州、扬州及淮海地区，与宿迁一带伪军有协同。
潘干臣,伪淮海省保安第二旅旅长,1943-1945,驻防宿迁、泗阳一带，配合日军扫荡，残害百姓。
王光夏,伪淮海省参议会参议员,1943-1945,为伪政权粉饰太平，拉拢地方士绅附逆，协助日军推行治安强化运动。
陈中柱,伪宿迁县宣传科科长,1942-1945,主办伪报刊，进行亲日宣传，诋毁抗日力量。
周化南,伪宿迁县税务局局长,1941-1945,为日军征收苛捐杂税，盘剥商民，支持伪政权运转。
