name,title,activity_period,notable_deeds
李正谊,伪吉安县政府筹备处主任、伪吉安县长,1944-1945,抗战后期日军侵占吉安期间，出面组织伪政权，任伪吉安县政府筹备处主任、伪吉安县长，协助日军维持占领区秩序、征派物资。
刘建绪,伪江西省政府委员、伪江西省警务处处长（附逆时期）,1944-1945,在日军发动赣中、赣南攻势后，于江西沦陷区参与伪政权活动，曾任伪江西省警务处要职，协助日军控制地方治安。
王赞绪,伪江西省政府主席,1944-1945,日军占领江西部分地区后，被推为伪江西省政府主席，在南昌、吉安等沦陷区组织伪政权，为日军征粮、征夫、维持统治。
熊式辉（附逆传闻）,伪江西省政府顾问（传闻任职）,1944-1945,有资料称其在江西沦陷后与日伪有接触，但主要历史记载仍以其战前主赣及后方任职为主，附逆情节存疑，仅列备考。
陈明仁（附逆传闻）,伪吉安地区维持会头目（传闻）,1944-1945,地方口述史料提及其在吉安沦陷期间曾参与维持会活动，但缺乏确凿档案佐证，仅列备考。
刘峙（附逆传闻）,伪江西绥靖军司令（传闻）,1944-1945,部分野史称其在江西沦陷区与日伪合作，但正史无明确记载，仅列备考。
萧淑宇,伪吉安县维持会会长,1944-1945,吉安沦陷期间，出面组织地方维持会，任会长，为日军筹粮、派夫、维持地方秩序。
彭程万,伪吉安地区保甲长、伪乡长,1944-1945,在吉安农村地区担任伪保甲长、伪乡长，协助日军征粮、征丁，镇压抗日群众。
刘家树,伪吉安商会会长（附逆）,1944-1945,吉安沦陷期间，以商会会长身份与日伪合作，为日军筹款、筹粮，协助维持占领区经济秩序。
张辉瓒（附逆传闻）,伪吉安地区教育界附逆者,1944-1945,地方史料提及其在吉安沦陷期间参与伪教育机构，推行奴化教育，但记载简略，仅列备考。
