name,title,activity_period,notable_deeds
刘本功,伪郓城县县长兼伪军团长,1938-1945,郓城一带著名汉奸，投靠日军后组织伪政权和伪军，配合日军扫荡鲁西南抗日根据地，残害抗日军民。
孙良诚,伪和平建国军第三方面军总司令,1942-1945,原国民党将领，1942年率部投敌，所部活动于鲁西南、菏泽一带，配合日军进攻抗日根据地。
赵云祥,伪和平建国军第四方面军总司令,1943-1945,率部投敌后活动于山东、河南交界地区，包括菏泽周边，配合日军扫荡。
王清瀚,伪和平建国军第三方面军副总司令,1942-1945,随孙良诚投敌，在鲁西南地区协助日军维持伪统治。
张岚峰,伪和平建国军第一方面军总司令,1938-1945,活动于豫东、鲁西南交界地区，包括菏泽周边，组织伪军配合日军作战。
朱经古,伪菏泽县知事,1938-1945,日军侵占菏泽后出任伪县知事，主持伪政权，推行保甲制度，征粮征夫，协助日军统治。
李森,伪菏泽县警察局局长,1939-1945,在菏泽地区组织伪警察队伍，配合日军搜捕抗日人员，镇压民众抗日活动。
陈伯居,伪曹县县长,1938-1945,在曹县及周边地区建立伪政权，协助日军征粮、扫荡，迫害抗日群众。
刘镜洲,伪单县县长,1939-1945,在单县地区为日军效力，组织维持会，配合日军对湖西抗日根据地的扫荡。
马良,伪山东省省长,1938-1943,伪山东省最高行政长官，在山东全省推行伪化统治，包括菏泽地区，协助日军掠夺资源、镇压抗日。
唐仰杜,伪山东省省长,1943-1945,继马良后任伪山东省长，继续在山东包括菏泽地区推行伪政权统治，配合日军作战。
杨毓珣,伪山东省警务厅厅长,1938-1945,掌管山东伪警察系统，在菏泽等地建立伪警察网络，镇压抗日活动。
成逸庵,伪鲁西道尹,1938-1945,伪鲁西道行政长官，管辖包括菏泽在内的鲁西地区，推行伪化教育、征粮征丁。
朱兆祥,伪鲁西道警务科长,1939-1945,在鲁西道包括菏泽地区负责伪警务，配合日军清乡、扫荡。
王绍武,伪定陶县县长,1938-1945,在定陶地区建立伪政权，协助日军统治，迫害抗日人员。
张子良,伪巨野县县长,1939-1945,在巨野地区为日军效力，组织伪军和维持会，配合日军扫荡。
刘伯言,伪成武县县长,1938-1945,在成武地区推行伪化统治，征粮征夫，协助日军镇压抗日力量。
李亚东,伪鄄城县县长,1939-1945,在鄄城地区建立伪政权，配合日军对濮范观抗日根据地的扫荡。
孙秉贤,伪东明县县长,1938-1945,在东明地区为日军效力，组织伪军，协助日军控制黄河渡口和交通线。
田执中,伪菏泽县维持会会长,1938-1940,日军侵占菏泽后组织维持会，为日军筹粮筹款，维持地方伪秩序。
