name,title,activity_period,notable_deeds
萧瑞臣,伪河南省政府委员、伪豫北道尹,1937-1945,抗战期间投靠日军，在豫北地区参与伪政权建设，协助日军维持安阳及周边地区统治，推行保甲、征粮、抓丁等政策。
陈静斋,伪河南省省长、伪豫北道尹,1937-1945,北洋旧官僚出身，抗战时期附逆，曾任伪河南省长及伪豫北道尹，参与日伪在豫北包括安阳地区的行政统治。
田文炳,伪河南省政府委员、伪豫北道尹,1938-1945,抗战时期在豫北道任职，配合日军在安阳、新乡等地推行伪化统治，参与征发物资、镇压抗日活动。
李聘三,伪安阳县维持会会长、伪安阳县知事,1937-1945,安阳沦陷后出面组织维持会，后任伪安阳县知事，为日军筹粮筹款、维持地方伪秩序，是安阳本地重要附逆人物。
张凤峰,伪和平建国军第一军军长、伪豫东剿共军司令,1938-1945,原国民党军将领，投降日军后任伪军头目，活动于豫东、豫北一带，配合日军进攻抗日根据地，其势力范围涉及安阳周边。
李英,伪和平建国军第二十四集团军副总司令、伪河南省保安司令,1943-1945,原国民党军将领，投日后任伪军高级头目，在豫北安阳、新乡等地配合日军扫荡，参与伪政权军事活动。
孙殿英,伪新编第五军军长、伪和平建国军第二十四集团军副总司令,1943-1945,原国民党军将领，1943年投敌，所部被编为伪军，活动于豫北、太行山南麓一带，配合日军对安阳周边抗日根据地作战。
庞炳勋,伪和平建国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党军将领，1943年投降日军，任伪军集团军总司令及伪河南省主席，在豫北安阳等地参与日伪统治和军事行动。
王自全,伪安阳县保安团团长、伪军头目,1938-1945,安阳本地伪军头目，组织保安团配合日军维持安阳及文峰一带治安，参与清乡、抓丁、征粮，镇压抗日群众。
郭清,伪安阳县警察局局长、伪保安队头目,1938-1945,安阳沦陷后任伪警察头目，协助日军控制安阳城区及文峰一带，参与搜捕抗日人员、推行保甲连坐。
杨寿山,伪安阳县教育会会长、伪新民会安阳分会负责人,1938-1945,在安阳教育文化领域附逆，通过新民会推行奴化教育，宣传“中日亲善”，协助日军控制安阳学校和文化机构。
赵子明,伪安阳县商会会长,1938-1945,安阳商界附逆人物，任伪商会会长期间为日军筹款筹物，协助统制经济，配合日伪在安阳城区的物资掠夺。
刘桂堂,伪军头目、伪和平救国军司令,1937-1943,惯匪出身，抗战期间投靠日军，率伪军流窜于豫北、鲁西一带，曾活动至安阳周边，参与劫掠和配合日军作战。
崔培德,伪豫北道保安队头目,1938-1945,在豫北道任职伪保安队头目，配合日军在安阳、汤阴、林县一带进行扫荡和治安强化运动。
申启太,伪安阳县某区维持会会长、保甲长,1938-1945,安阳地方维持会及保甲系统附逆人员，协助日军摊派捐税、征发民夫，维持基层伪统治秩序。
