name,title,activity_period,notable_deeds
王克敏,伪中华民国临时政府行政委员会委员长、伪华北政务委员会委员长,1937-1945,抗战期间投靠日本，在华北组建伪政权，推行日伪统治，其伪政权势力范围涵盖华北包括陕西周边地区，对包括陕西在内的华北民众进行压迫与掠夺。
王揖唐,伪华北政务委员会委员长、伪内政总署督办,1937-1945,投靠日本，参与伪华北政权，推行奴化教育与经济掠夺政策，其伪政权体系对陕西等华北地区有渗透影响。
殷汝耕,伪冀东防共自治政府主席,1935-1938,在华北建立伪自治政权，配合日军侵略，其活动虽主要在冀东，但作为华北伪政权早期代表，对包括陕西在内的华北地区产生示范性附逆影响。
张景惠,伪满洲国参议府议长、伪满洲国国务总理大臣,1932-1945,长期在伪满洲国任职，为日本侵略服务，虽主要活动于东北，但其伪政权与华北伪政权有联系，对陕西籍人员亦有招降纳叛行为。
齐燮元,伪华北政务委员会治安总署督办、伪华北绥靖军总司令,1937-1945,投靠日本，组建伪军，在华北地区配合日军扫荡抗日力量，其伪军活动范围涉及陕西周边，对陕西抗日根据地构成威胁。
杜锡钧,伪华北政务委员会绥靖总署督办、伪河北省省长,1938-1945,在华北伪政权中任职，参与日军对华北的统治与扫荡，其伪政权体系对陕西地区有间接影响。
荣臻,伪华北政务委员会委员、伪河北省省长,1938-1945,投靠日本，在华北伪政权中任职，协助日军维持占领区秩序，对陕西周边地区有渗透。
吴赞周,伪河北省省长、伪华北政务委员会委员,1938-1945,在华北伪政权中任职，推行日伪政策，其活动区域与陕西邻近，对陕西抗日力量有间接压制。
陈静斋,伪河南省省长、伪华北政务委员会委员,1938-1945,在华北伪政权中任职，配合日军统治河南，其伪政权与陕西邻近，对陕西抗日根据地有威胁。
田文炳,伪河南省省长,1940-1945,投靠日本，在河南伪政权中任职，协助日军扫荡抗日力量，其活动区域与陕西接壤。
邵文凯,伪河南省省长,1943-1945,在河南伪政权中任职，配合日军统治，对陕西抗日根据地有间接影响。
鲍文樾,伪河南省省长、伪华北政务委员会委员,1940-1945,投靠日本，在华北伪政权中任职，参与日军对华北的统治，其活动范围与陕西邻近。
孙良诚,伪和平建国军第三方面军总司令、伪苏北绥靖公署主任,1942-1945,原国民党将领，后投靠日本，率部伪化，在华北、苏北地区配合日军作战，其伪军活动对陕西抗日根据地有间接威胁。
庞炳勋,伪和平建国军第二十四集团军总司令、伪河北省省长,1943-1945,原国民党将领，被俘后投靠日本，率部伪化，在华北地区配合日军扫荡，其活动范围涉及陕西周边。
孙殿英,伪和平建国军新编第五军军长,1943-1945,原国民党将领，被俘后投靠日本，率部伪化，在华北地区配合日军作战，对陕西抗日根据地有威胁。
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,投靠日本，在内蒙古地区组建伪军，配合日军侵略华北，其活动范围与陕西北部邻近。
德穆楚克栋鲁普,伪蒙古联合自治政府主席,1936-1945,投靠日本，在内蒙古建立伪政权，配合日军侵略，其活动范围与陕西北部接壤。
王英,伪绥西联军总司令,1937-1945,投靠日本，在绥远地区组建伪军，配合日军侵略，其活动范围与陕西北部邻近。
白凤翔,伪东亚同盟军总司令,1940-1945,投靠日本，在华北地区组建伪军，配合日军作战，其活动范围涉及陕西周边。
张岚峰,伪和平建国军第一军军长、伪第四方面军总司令,1938-1945,投靠日本，在河南、安徽等地组建伪军，配合日军扫荡抗日力量，其活动区域与陕西邻近。
郝鹏举,伪淮海省省长、伪第八方面军总司令,1943-1945,投靠日本，在苏北、淮海地区组建伪军，配合日军作战，其伪军活动对陕西抗日根据地有间接影响。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党将领，投靠日本，率部伪化，在山东地区配合日军扫荡，其活动范围与陕西邻近。
赵瑞,伪山西保安队副司令、伪山西省警务厅厅长,1937-1945,投靠日本，在山西伪政权中任职，配合日军统治山西，其活动区域与陕西隔河相望。
苏体仁,伪山西省省长,1938-1945,投靠日本，在山西伪政权中任职，推行日伪政策，其活动区域与陕西邻近。
冯司直,伪山西省省长,1940-1945,在山西伪政权中任职，配合日军统治，对陕西抗日根据地有间接威胁。
王骧,伪山西省省长,1943-1945,在山西伪政权中任职，协助日军维持占领区，其活动区域与陕西邻近。
赵戴文,伪山西省省长,1938-1945,投靠日本，在山西伪政权中任职，配合日军统治，其活动区域与陕西隔河相望。
梁鸿志,伪中华民国维新政府行政院院长、伪监察院院长,1938-1945,投靠日本，在华中组建伪政权，其伪政权与华北伪政权有联系，对陕西有间接影响。
陈公博,伪南京国民政府立法院院长、伪行政院院长,1940-1945,投靠日本，在汪伪政权中任职，推行日伪统治，其伪政权对包括陕西在内的全国抗日力量有威胁。
周佛海,伪南京国民政府财政部长、伪行政院副院长,1940-1945,投靠日本，在汪伪政权中任职，参与日伪统治，对陕西抗日根据地有间接影响。
褚民谊,伪南京国民政府外交部长,1940-1945,投靠日本，在汪伪政权中任职，推行亲日外交，对陕西有间接影响。
梅思平,伪南京国民政府工商部长、伪内政部长,1940-1945,投靠日本，在汪伪政权中任职，参与日伪统治，对陕西有间接影响。
李士群,伪南京国民政府特工总部主任、伪江苏省省长,1939-1943,投靠日本，组建伪特工组织，在华中地区进行恐怖统治，其活动对陕西抗日力量有间接威胁。
丁默邨,伪南京国民政府特工总部主任、伪社会部长,1939-1945,投靠日本，参与伪特工组织，在华中地区进行镇压，对陕西有间接影响。
罗君强,伪南京国民政府司法行政部长、伪安徽省省长,1940-1945,投靠日本，在汪伪政权中任职，参与日伪统治，对陕西有间接影响。
傅筱庵,伪上海特别市市长,1938-1940,投靠日本，在上海伪政权中任职，配合日军统治，其附逆行为对全国包括陕西有示范影响。
苏锡文,伪上海特别市市长,1937-1938,投靠日本，在上海组建伪政权，配合日军统治，对陕西有间接影响。
高冠吾,伪南京特别市市长、伪江苏省省长,1938-1945,投靠日本，在华中伪政权中任职，参与日伪统治，对陕西有间接影响。
蔡培,伪南京特别市市长,1940-1945,投靠日本，在汪伪政权中任职，配合日军统治，对陕西有间接影响。
周学昌,伪南京特别市市长,1941-1945,投靠日本，在汪伪政权中任职，参与日伪统治，对陕西有间接影响。
陈耀祖,伪广东省省长,1940-1944,投靠日本，在广东伪政权中任职，配合日军统治，对陕西有间接影响。
陈春圃,伪广东省省长,1944-1945,投靠日本，在广东伪政权中任职，参与日伪统治，对陕西有间接影响。
褚民谊,伪广东省省长,1945,投靠日本，在广东伪政权中任职，配合日军统治，对陕西有间接影响。
何国柱,伪湖北省省长,1938-1945,投靠日本，在湖北伪政权中任职，配合日军统治，对陕西有间接影响。
杨揆一,伪湖北省省长、伪参谋总长,1940-1945,投靠日本，在汪伪政权中任职，参与日伪统治，对陕西有间接影响。
叶蓬,伪武汉绥靖公署主任、伪湖北省省长,1939-1945,投靠日本，在湖北伪政权中任职，组建伪军，配合日军作战，对陕西有间接威胁。
石星川,伪汉口特别市市长,1938-1945,投靠日本，在汉口伪政权中任职，配合日军统治，对陕西有间接影响。
