name,title,activity_period,notable_deeds
陈群,伪福建省政府主席、伪南京国民政府内政部部长,1938-1945,福建籍汉奸，早年投靠日本，参与组织伪政权，曾任伪福建省政府主席，协助日军在福建推行殖民统治，镇压抗日活动。
林赤民,伪福建省政府委员、伪厦门特别市市长,1938-1945,在日军占领厦门后出任伪职，协助日军维持厦门及闽南地区治安，推行奴化教育，配合日军经济掠夺。
李思贤,伪厦门维持会会长、伪厦门特别市市长,1938-1945,厦门沦陷后组织维持会，后任伪市长，为日军筹粮筹款，协助建立伪警察队伍，镇压抗日分子。
金馥庄,伪厦门特别市警察局局长,1939-1945,在厦门任伪警察头目，配合日军搜捕抗日人士，推行保甲连坐，控制厦门市区治安。
王英,伪福建和平救国军总司令,1940-1945,在福建沿海组织伪军，配合日军对闽东、闽中沿海进行扫荡，袭击抗日游击队，控制沿海交通线。
张逸舟,伪福建和平救国军副总司令,1940-1945,与王英共同在福建沿海活动，率伪军配合日军进攻闽东抗日根据地，掠夺沿海资源。
陈国华,伪宁德县维持会会长,1940-1944,宁德沦陷期间组织维持会，为日军征粮征夫，协助日军在宁德地区建立伪政权，镇压当地抗日活动。
黄振亚,伪宁德县警察局局长,1941-1944,在宁德任伪警察头目，配合日军搜捕抗日人员，推行保甲制度，控制宁德城乡治安。
林德明,伪屏南县维持会会长,1941-1944,屏南地区沦陷后组织维持会，为日军筹粮筹款，协助日军在屏南及周边地区进行清乡，镇压抗日群众。
张子良,伪屏南县保安队队长,1941-1944,在屏南组织伪保安队，配合日军扫荡屏南山区抗日游击队，抓捕抗日家属，强征民夫。
陈则民,伪福州维持会会长、伪福州市政筹备处主任,1941-1944,福州沦陷后出任伪职，协助日军维持福州及闽东地区秩序，推行奴化教育，为日军筹集物资。
林文忠,伪闽侯县维持会会长,1941-1944,在闽侯组织维持会，配合日军在福州周边地区征粮征夫，协助建立伪保甲制度。
郑德明,伪福建省政府教育厅督学,1942-1945,在福建伪政权中负责教育事务，推行日语教学和奴化教育，篡改历史教材，为日军殖民统治服务。
吴友三,伪福建省政府财政厅厅长,1942-1945,在伪福建省政府中负责财政，为日军筹集军费，推行伪币，掠夺福建物资，配合日军经济封锁。
李国栋,伪宁德县保安队队长,1941-1944,在宁德组织伪保安队，配合日军对闽东抗日根据地进行扫荡，抓捕抗日人员，强征粮食。
