name,title,activity_period,notable_deeds
李辅群,伪广东番禺县县长、伪军头目,1938-1945,投靠日军，在广东番禺一带组织伪政权和伪军，配合日军清乡、征粮，镇压抗日民众。
郭卫民,伪广东维持会头目,1938-1940,在广州沦陷后参与组织伪维持会，协助日军维持占领秩序，推行奴化宣传。
陈耀祖,伪广东省政府主席,1940-1944,汪伪政权在广东的最高行政头目之一，推行日军殖民统治政策，镇压广东抗日力量。
李讴一,伪广东绥靖军头目,1940-1945,统率伪军配合日军在广东各地扫荡，参与对韶关、北江一带抗日根据地的进攻。
王英儒,伪广东警务处官员,1940-1945,在伪广东省警务系统任职，协助日军搜捕抗日人员，推行保甲连坐。
吕春荣,伪广东南路和平军头目,1940-1945,在广东南路一带组织伪军，配合日军作战，后活动范围扩展至粤北方向。
张焯堃,伪韶关维持会会长,1944-1945,日军侵占韶关期间出面组织维持会，为日军筹粮、拉夫，协助维持占领区秩序。
李国梁,伪韶关警察局头目,1944-1945,在韶关沦陷期间担任伪警察头目，协助日军清查户口、抓捕抗日分子。
陈子良,伪始兴县维持会会长,1944-1945,日军侵入始兴后出面组织维持会，为日军征粮派款，协助控制地方。
刘耀寰,伪始兴县保安队头目,1944-1945,组织伪保安队配合日军行动，参与对始兴周边抗日游击队的清剿。
何介夫,伪曲江县维持会头目,1944-1945,在曲江一带组织维持会，协助日军维持韶关周边占领区统治。
黄启良,伪清远县维持会会长,1944-1945,在清远组织伪维持会，配合日军对北江流域的扫荡。
潘伯豪,伪广东教育厅官员,1940-1945,在伪广东省教育系统推行奴化教育，编写亲日教材，毒化广东青年。
梁朝杰,伪广东宣传处官员,1940-1945,在广东沦陷区进行亲日宣传，为日军殖民统治制造舆论。
陈公博,伪广东省政府主席（后期）,1944-1945,汪伪政权核心人物之一，兼任伪广东省政府主席，全面推行日军在广东的殖民政策。
褚民谊,伪广东省政府主席（后期）,1945,汪伪政权要员，接任伪广东省政府主席，继续为日军维持广东占领区统治。
