name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫南一带收编土匪、组建伪军，配合日军进攻抗日根据地，驻马店、西平周边地区亦受其伪军活动影响。
孙良诚,伪和平救国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原国民党将领，1942年率部投敌，所部伪军在河南境内配合日军作战，活动范围覆盖豫中、豫南，对驻马店、西平一带抗日力量构成威胁。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党河北省政府主席，1943年被俘后投敌，任伪河南省政府主席，其伪政权统辖河南沦陷区，驻马店、西平地区在其名义管辖范围内。
陈静斋,伪河南省政府省长、伪豫北道尹,1938-1945,河南安阳人，抗战期间投敌，历任伪河南省政府要职，协助日军推行保甲、征粮、清乡等政策，其伪政权体系延伸至豫南各县。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,安徽合肥人，北洋旧官僚，抗战期间投靠日本，任伪华北政务委员会要职，其伪政权对河南沦陷区包括驻马店一带实施间接统治。
田文炳,伪河南省政府豫南道尹,1938-1945,抗战期间任伪豫南道尹，道治设于信阳，管辖豫南各县，驻马店、西平地区在其伪道管辖范围内，协助日军维持占领区秩序、征发物资。
李敬斋,伪西平县维持会会长,1938-1945,西平沦陷期间出面组织维持会，为日军征集粮秣、民夫，协助建立伪基层政权，维持日军在西平的占领统治。
赵子俊,伪驻马店维持会会长,1938-1945,驻马店沦陷后组织维持会，投靠日军，负责地方治安、物资征调，协助日军控制驻马店及周边地区。
刘汝明,伪豫南剿共军司令,1943-1945,抗战后期在豫南投敌，组建伪军配合日军清乡，活动于驻马店、确山、西平一带，袭击抗日武装。
张启堂,伪西平县保安团团长,1940-1945,西平本地人，投靠日军后任伪保安团团长，率部配合日军扫荡，镇压抗日群众，控制西平部分乡镇。
