name,title,activity_period,notable_deeds
陈耀祖,伪广东省政府主席、伪广州绥靖公署主任,1940-1944,汪伪政权在广东的最高行政长官，主持伪广东省政务，推行日军殖民统治政策，镇压抗日活动，1944年被刺身亡。
陈春圃,伪广东省政府主席、伪广州市市长,1944-1945,接替陈耀祖任伪广东省政府主席，并曾任伪广州市市长，协助日军维持广东沦陷区统治。
李辅群,伪广东绥靖军司令、伪番禺县县长,1939-1945,广东著名汉奸武装头目，组织伪军配合日军扫荡珠江三角洲抗日游击队，在番禺、花都一带活动，残害抗日军民。
郭卫民,伪广州市维持会会长、伪广州市市长,1938-1940,广州沦陷后组织伪维持会，任伪广州市市长，协助日军维持广州治安与物资征调。
彭东原,伪广州市维持会副会长、伪广州市市长,1938-1940,广州沦陷初期与郭卫民共同组织伪维持会，后任伪广州市市长，推行日军指令。
吕春荣,伪广东绥靖军副司令、伪军头目,1939-1945,广东伪军主要头目之一，配合日军在广州及周边地区进行清乡、扫荡，镇压抗日力量。
张焯堃,伪花县维持会会长,1938-1940,花县沦陷后组织伪维持会，为日军征调粮食、劳工，协助维持地方伪秩序。
江孔殷,伪广东治安维持会委员,1938-1939,广东知名士绅，广州沦陷后一度参与伪维持会活动，后退出，但其附逆行为被记载。
陈廉伯,伪广东商业联合会会长,1939-1945,广州商界人物，沦陷期间组织伪商业团体，为日军经济掠夺服务，协助统制物资。
李讴一,伪广东省警务处处长,1940-1945,汪伪广东警务头目，统管伪警察力量，配合日军搜捕抗日人士，维持沦陷区治安。
汪屺,伪广东省政府委员、伪广州市市长,1941-1945,曾任伪广州市市长，参与伪广东省政务，协助日军推行保甲制度与物资统制。
周应湘,伪花县县长,1940-1945,汪伪政权任命的花县伪县长，在花都地区推行日军政策，征粮征丁，镇压抗日活动。
