name,title,activity_period,notable_deeds
李根源,未任伪职，但曾被日伪拉拢未成,1942-1945,云南腾冲人，辛亥革命元老。日军侵占滇西期间曾试图拉拢其附逆，李根源坚决拒绝，未任伪职。此条为排除性说明，非汉奸。
刀京版,滇西伪维持会相关人物（争议）,1942-1944,滇西沦陷期间，部分土司在日军压力下与日伪有接触，但刀京版等后来组织抗日武装。相关附逆情节史料记载不一，需谨慎对待。
龚绶,滇西伪维持会会长（南甸）,1942-1944,云南梁河一带土司，日军侵占滇西后曾出任伪维持会会长，协助日军征粮、派夫，后抗日武装反攻时被俘。
刀樾春,滇西伪维持会成员,1942-1944,云南干崖一带土司家族成员，滇西沦陷期间与日伪合作，参与维持会事务。
线光天,滇西伪维持会成员,1942-1944,云南陇川一带土司，日军侵占滇西后一度附逆，参与伪维持会活动。
多永安,滇西伪维持会成员,1942-1944,云南遮放一带土司，滇西沦陷期间与日伪有合作，参与维持会。
罕华文,滇西伪维持会成员,1942-1944,云南耿马一带土司，日军侵占滇西期间曾附逆，参与伪维持会活动。
张问德,未任伪职，坚持抗日,1942-1944,云南腾冲人，滇西沦陷后出任腾冲抗日县长，拒绝日伪拉拢，坚持抗日。此条为排除性说明，非汉奸。
龙云,未任伪职，坚持抗日,1931-1945,云南省政府主席，抗战期间坚持抗日立场，未附逆。此条为排除性说明，非汉奸。
卢汉,未任伪职，坚持抗日,1931-1945,滇军将领，抗战期间率部参加台儿庄等战役，未附逆。此条为排除性说明，非汉奸。
昆明伪维持会相关人物（姓名待考）,伪维持会成员,1940-1945,昆明作为大后方，未沦陷，无公开伪政权。但日伪特务曾潜入昆明进行活动，相关附逆者史料零散，难以列出具体姓名。
晋宁地区附逆者（姓名待考）,伪保甲长/维持会成员,1940-1945,晋宁未沦陷，无公开伪政权。个别地方保甲长在日机轰炸或特务渗透中有妥协行为，但无可靠姓名记载。
