name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间在豫东周口、商丘一带组织伪军，投靠日军，配合日军进攻抗日根据地，统治豫东伪政权，是周口及周边地区最具代表性的汉奸头目之一。
李振亚,伪沈丘县维持会会长、伪沈丘县县长,1938-1945,沈丘沦陷期间出面组织维持会，充任伪县长，为日军征粮派款、维持伪秩序，协助日伪控制沈丘地方。
王老五,伪沈丘县保安团头目,1938-1945,在沈丘一带纠集地方武装投靠日伪，编为伪保安团，配合日军扫荡、清乡，残害抗日群众。
刘子仁,伪周口维持会会长,1938-1945,周口沦陷后组织维持会，为日军筹粮筹款、拉夫，协助日伪维持周口城区统治。
张占魁,伪淮阳县政府县长、伪豫东道公署官员,1938-1945,在淮阳、周口一带充任伪职，推行日伪政令，征发民夫物资，配合日军对豫东抗日力量进行镇压。
陈耀先,伪鹿邑县维持会会长、伪县长,1938-1945,鹿邑沦陷期间投靠日军，组织维持会并任伪县长，为日军征集粮食、修筑据点，镇压地方抗日活动。
胡毓坤,伪河南省政府委员、伪豫东道尹,1938-1945,在河南日伪政权中任职，参与豫东道伪政权的建立与运作，协助日军推行治安强化运动，影响范围包括周口一带。
赵子立,伪商丘县维持会会长,1938-1945,商丘及豫东地区伪维持会头目，为日军筹办物资、维持伪秩序，与周口、沈丘一带日伪势力有联系。
田文炳,伪河南省警务厅厅长、伪开封市市长,1938-1945,河南伪政权高级汉奸，参与全省伪警察与伪行政系统建设，其政令覆盖豫东周口等地，协助日军镇压抗日人员。
王锡良,伪项城县维持会会长,1938-1945,项城沦陷后组织维持会，为日军征粮派款，协助日伪控制项城及邻近沈丘地区。
李寿山,伪沈丘县警察局局长,1938-1945,在沈丘充任伪警察头目，配合日军搜捕抗日人员，维持伪治安，欺压当地百姓。
马元良,伪周口镇商会会长、维持会委员,1938-1945,周口商界附逆者，协助日伪摊派捐款、物资，参与维持会事务，为日军统治周口提供经济支持。
