name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八事变后投敌，曾任伪满热河省省长，参与镇压抗日武装，协助日军统治吉林地区。
熙洽,伪满财政部总长、伪满宫内府大臣,1931-1945,原吉林副都统，九一八事变后主动开城迎降日军，策划吉林独立，建立伪吉林省政权，是吉林地区首要汉奸。
金壁东,伪满新京特别市市长、伪满交通部大臣,1932-1945,清肃亲王善耆之子，投靠日本后历任伪满要职，在吉林龙潭地区推行殖民政策，协助日军镇压抗联。
于芷山,伪满治安部大臣、伪满第一军管区司令,1931-1945,原东北军旅长，投敌后任伪满第一军管区司令，驻防吉林，多次率伪军围剿东北抗日联军。
邢士廉,伪满吉林省省长、伪满民生部大臣,1932-1945,原吉林省政府参议，投日后任伪吉林省长，在龙潭地区推行保甲制度，强征劳工，协助日军经济掠夺。
王静修,伪满吉林市警察局局长,1932-1945,原吉林警察系统官员，投日后任伪吉林市警察局长，在龙潭地区大肆搜捕抗日分子，破坏地下组织。
赵欣伯,伪满立法院院长、伪满司法部大臣,1932-1945,原奉系法律顾问，投日后参与伪满立法，在吉林地区推行奴化教育，协助日本殖民统治。
袁庆濂,伪满吉林省警务厅厅长,1933-1945,原吉林警察厅官员，投日后任伪省警务厅长，在龙潭区设立多个警察分所，残酷镇压抗日群众。
孙其昌,伪满吉林省财政厅厅长,1932-1945,原吉林财政官员，投日后负责为日军筹措军费，在龙潭地区强征捐税，掠夺资源。
罗振邦,伪满吉林市协和会会长,1934-1945,原吉林士绅，投日后任伪协和会会长，在龙潭地区组织汉奸团体，宣传“日满亲善”，瓦解抗日意志。
