name,title,activity_period,notable_deeds
王五,海盐县伪县长,1938-1945,投靠日军，任海盐县维持会会长及伪县长，协助日军征粮、拉夫，镇压抗日民众，曾指使汉奸队袭击新四军游击队。
张阿四,海盐县伪保安队队长,1940-1945,组织伪保安队，配合日军扫荡海盐乡村，抓捕抗日人士并严刑拷打，抢夺百姓财物，民愤极大。
李福根,嘉兴伪商会会长,1939-1945,为日军控制嘉兴经济，强迫商户缴纳“慰劳金”，垄断粮食和棉布贸易，资助日伪军需，并出卖抗日商人情报。
陈阿狗,嘉兴伪警察局特务股长,1941-1945,专门侦缉抗日地下组织，多次带队抓捕共产党员和爱国学生，酷刑逼供，导致多人牺牲。
赵金生,海盐县伪税务局长,1942-1945,为日军强征田赋和苛捐杂税，逼死多名农民，并贪污税款，中饱私囊，协助日军掠夺海盐资源。
钱阿三,嘉兴伪维持会副会长,1938-1941,日军占领嘉兴初期，主动投靠，组织维持会为日军带路、搜刮民财，并强迫青年加入伪军。
孙小毛,海盐县伪情报组长,1943-1945,建立汉奸情报网，向日军报告新四军和国民党游击队活动地点，导致多次袭击和村民伤亡。
周阿大,嘉兴伪自卫团团长,1940-1945,率伪自卫团协助日军“清乡”，焚烧村庄，杀害抗日家属，并强征壮丁补充伪军。
吴金宝,海盐县伪教育科长,1941-1945,推行奴化教育，强迫学校使用日伪教材，宣扬“大东亚共荣”，并告发拒绝合作的教师。
郑阿二,嘉兴伪水上保安队长,1942-1945,控制嘉兴至海盐水路，拦截商船，勒索船户，为日军运输军火，并搜捕水上抗日交通员。
沈阿五,海盐县伪粮食统制主任,1943-1945,垄断海盐粮食收购，压低粮价，导致饥荒，将大批粮食运往日军据点，饿死百姓无数。
朱阿六,嘉兴伪法院推事,1940-1945,审判抗日人士时，按日军授意判处重刑或死刑，伪造罪名，破坏司法，助纣为虐。
