name,title,activity_period,notable_deeds
王振,伪代县县长,1937-1945,投靠日军，任伪代县县长，协助日军推行“治安强化运动”，强征粮税，镇压抗日群众，提供情报给日军扫荡根据地。
张绍棠,伪代县保安队队长,1938-1945,组织伪保安队，配合日军“清乡”，多次袭击抗日游击队，杀害抗日干部和家属，掠夺百姓财物。
李茂林,伪代县警察局局长,1939-1945,效忠日伪政权，负责搜捕抗日地下党员，严刑逼供，破坏抗日组织，协助日军建立情报网。
赵全福,伪代县维持会会长,1937-1940,日军占领代县后率先组织维持会，为日军筹粮派夫，强迫百姓“欢迎皇军”，并举报抗日积极分子。
刘子厚,伪代县新民会会长,1940-1945,主持新民会，推行奴化教育，宣传“中日亲善”，诱骗青年参加伪军，收集抗日军事情报。
周文焕,伪代县税务局局长,1938-1945,为日军征收各种苛捐杂税，强征粮食和物资，导致百姓负担沉重，部分收入用于资助伪军。
陈国栋,伪代县合作社理事长,1941-1945,控制代县物资配给，垄断食盐、布匹等生活必需品，高价出售，并克扣抗日家属配给。
孙耀庭,伪代县警备队副队长,1940-1945,参与日军“三光”政策行动，在代县山区烧毁村庄，屠杀无辜百姓，多次带队突袭抗日根据地。
马德山,伪代县情报股长,1939-1945,专门搜集八路军和游击队活动情报，向日军报告，导致多次抗日行动失败，多名抗日人员被捕牺牲。
高占魁,伪代县自卫团团长,1938-1945,组织地方自卫团，协助日军维持占领区秩序，参与“清剿”行动，杀害抗日民兵和群众。
