name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省省长,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫北及郑州周边地区组建伪军，配合日军进攻抗日根据地，后任伪河南省省长，是河南地区影响较大的汉奸之一。
孙殿英,伪新编第五军军长、伪第二十四集团军副总司令,1943-1945,原国民党军将领，1943年在河南林县一带被日军俘虏后投敌，所部被编为伪军，活动于豫北、豫西及平汉铁路沿线，配合日军维持占领区治安。
庞炳勋,伪第二十四集团军总司令、伪开封绥靖公署主任,1943-1945,原国民党军将领，1943年在河南投敌，任伪职后驻开封，统辖伪军活动于豫东、豫北及郑州周边地区，协助日军控制平汉、陇海铁路沿线。
李守信,伪蒙古军总司令、伪华北政务委员会高级将领,1933-1945,长期在华北伪政权中任职，所部伪军曾活动于河南北部及平汉铁路沿线，配合日军作战，参与对抗日根据地的扫荡。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,安徽合肥人，北洋政客，抗战期间投敌，任伪华北政务委员会要职，其伪政权管辖范围包括河南北部，推行奴化教育、经济掠夺，支持日军统治。
陈静斋,伪河南省省长、伪开封绥靖公署主任,1938-1945,抗战期间在河南伪政权中任职，曾任伪河南省省长，驻开封，协助日军维持豫东及郑州周边地区统治，推行保甲、征粮、抓丁等政策。
田文炳,伪河南省警务厅厅长、伪开封警察局局长,1938-1945,在河南伪政权中负责警务，参与镇压抗日活动，搜捕抗日人员，维持日军在开封及周边地区的殖民统治。
赵筱三,伪郑州维持会会长,1941-1945,郑州沦陷后组织伪维持会，协助日军维持郑州城区治安，征派粮款、劳工，为日军提供情报，是郑州本地直接附逆的代表人物之一。
李聘三,伪新郑县维持会会长、伪新郑县县长,1941-1945,新郑沦陷后投靠日军，组织伪维持会并任伪县长，协助日军控制新郑地区，征粮抓丁，镇压抗日群众，直接关联新郑地区。
王明甫,伪郑县警察局局长,1941-1945,在郑州伪警察系统中任职，参与搜捕抗日人员、维持占领区秩序，配合日军对郑州及周边地区进行控制。
刘绍唐,伪河南教育厅厅长,1938-1945,在河南伪政权中负责教育，推行奴化教育，篡改教材，宣传“中日亲善”“大东亚共荣”，毒害沦陷区青年，活动范围覆盖开封及郑州周边。
张子超,伪郑州商会会长,1941-1945,郑州沦陷后投靠日军，任伪商会会长，协助日军征敛物资、控制经济，为占领军提供后勤支持，是郑州经济领域附逆者。
