name,title,activity_period,notable_deeds
张宗援,伪山东自治联军总司令、伪军头目,1937-1938,日本浪人出身，本名仓谷次太郎，冒充张宗昌之弟在山东组织伪军，率部配合日军进攻胶济铁路沿线，活动范围涉及潍县、坊子一带，后因与日军矛盾被处决。
马良,伪山东省省长、伪济南维持会会长,1937-1945,回族军阀出身，济南沦陷后投敌，历任伪济南维持会会长、伪山东省省长，协助日军推行保甲、征粮、清乡，其伪政权统辖范围包括潍县、坊子等地。
唐仰杜,伪山东省省长,1938-1945,原为山东省政府官员，投日后任伪山东省省长，推行日军殖民统治政策，在潍县、坊子等地设立伪政权机构、征发劳工与粮食。
杨毓珣,伪山东省省长,1945,北洋政客出身，1945年任伪山东省省长，继续维持日军在山东包括潍县、坊子地区的殖民统治，抗战胜利后被逮捕。
成逸庵,伪潍县维持会会长、伪潍县县长,1938-1945,潍县沦陷后出面组织维持会，后任伪潍县县长，协助日军管理潍县及坊子地区，推行保甲连坐、征粮征工。
郭寿臣,伪潍县商会会长、伪维持会成员,1938-1945,潍县商界人物，投敌后任伪商会会长并参与维持会，为日军筹款筹粮，协助控制潍县、坊子工商业。
郎咸德,伪潍县警察局局长,1938-1945,任伪潍县警察局长，配合日军搜捕抗日人员，在潍县、坊子一带实施特务统治与镇压。
王砚农,伪坊子维持会会长,1938-1945,坊子沦陷后组织伪维持会，为日军维持坊子矿区与铁路沿线秩序，征发劳工、摊派粮款。
李树声,伪坊子警察所所长,1938-1945,任伪坊子警察所所长，协助日军控制坊子地区，参与抓捕抗日群众与情报活动。
张化南,伪昌潍道尹,1938-1945,任伪昌潍道尹，管辖潍县、昌邑等地，推行日军政令，在坊子设伪机构，征粮征丁。
赵保原,伪剿共军司令、伪军头目,1938-1945,原国民党军将领，后投敌任伪剿共军司令，活动于胶东及潍县一带，配合日军进攻抗日根据地。
厉文礼,伪鲁东和平建国军司令,1943-1945,原国民党山东省第八区专员，1943年投敌，任伪鲁东和平建国军司令，活动于潍县、坊子、安丘一带，配合日军扫荡。
张步云,伪山东国民自卫军第二军军长,1938-1945,土匪出身，投敌后任伪军师长、军长，活动于诸城、潍县一带，配合日军清乡、抢粮。
王尚志,伪军旅长,1938-1945,投敌后任伪军旅长，活动于昌潍地区，协助日军控制潍县、坊子周边交通线。
陈瑞祯,伪潍县教育科科长,1938-1945,任伪潍县教育科科长，推行奴化教育，在潍县、坊子学校强制日语教学与亲日宣传。
刘逊斋,伪潍县合作社联合会会长,1938-1945,任伪潍县合作社联合会会长，协助日军统制经济，在潍县、坊子地区强征农产品与物资。
