name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、察哈尔盟公署长官,1933-1945,原为东北军军官，1933年投靠日军，组建伪蒙古军，在察北地区协助日军镇压抗日力量，推行殖民统治，后任伪蒙古联合自治政府副主席。
德穆楚克栋鲁普（德王）,伪蒙古联盟自治政府主席、伪蒙疆联合自治政府主席,1933-1945,察哈尔部蒙古王公，1933年策动“内蒙古自治运动”，后与日军合作，在张家口成立伪蒙疆政权，统治察北地区，配合日军“治安肃正”和物资掠夺。
吴鹤龄,伪蒙疆联合自治政府总务委员长,1937-1945,原为察哈尔省地方官僚，投日后任伪蒙疆政府要职，协助日军在张家口及察北地区推行保甲制度、征粮派款，镇压抗日活动。
卓特巴扎普,伪察哈尔盟盟长,1937-1945,察哈尔右翼旗总管，投日后任伪察哈尔盟盟长，在察北地区组织伪警察和保安队，配合日军“扫荡”，强征民夫和牲畜。
补英达赖,伪察哈尔盟副盟长、伪张家口市市长,1937-1945,察哈尔蒙古族上层，投日后历任伪职，在张家口市区及察北管理地区协助日军实施经济统制，迫害抗日军民。
穆克登宝,伪察哈尔盟警务厅长,1938-1945,原为察哈尔地方警察头目，投日后负责伪察哈尔盟警察系统，在察北地区抓捕抗日地下人员，参与“清乡”行动。
韩凤楼,伪张家口特别市公署市长,1939-1943,原为张家口商会会长，投日后任伪市长，为日军征收粮食物资，强制推行“配给制”，并协助日军建立特务情报网。
王英,伪“大汉义军”总司令、伪绥西联军司令,1933-1945,原为土匪武装头目，投日后在察北张北、康保等地活动，率伪军配合日军进攻抗日根据地，烧杀抢掠，后任伪蒙古军副总司令。
张万庆,伪察北保安队队长,1937-1945,原为地方民团头目，投日后任伪察北保安队长，在察北管理地区（今察北管理区一带）协助日军“讨伐”，残害抗日群众。
宋殿元,伪张北县知事,1938-1945,原为张北县劣绅，投日后任伪知事，在察北地区推行日伪“治安强化运动”，强征壮丁，搜刮民财。
