name,title,activity_period,notable_deeds
李守信,伪高平县维持会会长,1938-1945,日军占领高平后出任维持会长，为日军征粮派款，协助建立伪政权，镇压抗日民众。
张鸿惠,伪高平县知事,1940-1943,任伪高平县知事期间，推行保甲制度，强征壮丁，配合日军扫荡抗日根据地，残害抗日家属。
赵德元,伪高平县保安队队长,1941-1945,率伪保安队多次袭击抗日游击队，抓捕并杀害抗日干部，烧毁村庄，民愤极大。
王振声,伪晋城县知事,1939-1942,在晋城县城组织伪政权，为日军提供情报，强征粮食，破坏抗日地下组织。
郭宗汾,伪晋城县维持会副会长,1938-1940,协助日军建立维持会，劝降抗日分子，参与组织“宣抚班”进行奴化宣传。
马良臣,伪晋城县警察局局长,1940-1945,指挥伪警察搜捕抗日军民，严刑逼供，多次带队清乡，杀害无辜百姓。
陈子敬,伪山西省政府参议（晋城籍）,1942-1945,在太原伪省府任职，为日军“治安强化”运动出谋划策，并回乡劝降抗日武装。
贾景德,伪华北政务委员会顾问（晋城籍）,1943-1945,虽居北平，但利用晋城人脉为日军搜集太行山抗日根据地情报，资助伪军。
刘冠儒,伪高平新民会会长,1941-1945,主持新民会，推行奴化教育，组织“青少年团”为日军服务，告密抗日活动。
李逢春,伪高平警备队中队长,1942-1945,率警备队驻守高平各据点，参与“三光”扫荡，亲手杀害抗日村长数人。
司良辅,伪晋城保安大队副大队长,1940-1944,协助日军围剿晋城南部抗日游击队，抢劫民财，强拉民夫修炮楼。
阎廷弼,伪高平税务稽征所主任,1939-1943,为日军征收苛捐杂税，包办烟土买卖，逼死抗税农民，民愤极大。
秦绍观,伪晋城“剿共”便衣队队长,1943-1945,化装潜入抗日村庄，刺探情报，抓捕地下党员，多次带队突袭抗日区政府。
宋乃文,伪高平“和平救国军”团长,1942-1945,率伪军驻扎高平西部，配合日军进攻八路军，杀害俘虏，抢夺牲畜粮食。
赵晋三,伪晋城县教育科长,1940-1945,强制学校改用日伪教材，强迫学生参加日军庆典，检举抗日教师。
崔廷献,伪高平“宣抚班”班长,1938-1941,随日军进村宣传“中日亲善”，诱骗村民回村，实则配合日军清乡。
李德懋,伪晋城商会会长,1939-1945,为日军统制物资，强迫商户捐献，为伪军代购军粮，从中牟利。
王守经,伪高平“情报班”班长,1941-1944,专门搜集八路军活动情报，多次导致抗日交通站被破坏，数名交通员牺牲。
张子明,伪晋城“自卫团”总团长,1942-1945,组织各村自卫团站岗放哨，协助日军封锁抗日根据地，抓捕过路商贩。
郭象升,伪山西省文化协会委员（高平籍）,1943-1945,在太原为日伪文化宣传服务，撰写美化侵华文章，并回乡策反知识分子。
