name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期政客，抗战期间投靠日军，历任伪安徽省维新政府省长、汪伪安徽省政府主席等职，主持安徽沦陷区伪政权，推行奴化教育与经济掠夺，其伪政权管辖范围覆盖安庆、桐城等地。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,原为北洋军官，抗战后投敌，曾任伪安徽省省长，协助日军维持安徽沦陷区统治，后调任伪南京市长，其伪省政权对安庆、桐城地区有管辖权。
林柏生,伪安徽省省长、汪伪宣传部部长,1944-1945,汪伪政权核心人物之一，1944年任伪安徽省省长，继续推行亲日卖国政策，控制安徽沦陷区包括安庆一带的宣传与行政。
王揖唐,伪安徽省省长、伪华北政务委员会委员长,1938-1945,安徽合肥人，北洋政客，抗战期间投敌，曾任伪安徽省省长，后任伪华北政务委员会委员长，在安徽沦陷区推行日军政策，影响安庆、桐城等地。
张昌德,伪安庆维持会会长、伪安庆县县长,1938-1945,安庆沦陷后出面组织伪维持会，后任伪安庆县县长，协助日军征粮、征夫，镇压抗日活动，是安庆地区主要汉奸之一。
方茂山,伪桐城县维持会会长,1938-1945,桐城沦陷期间组织伪维持会，为日军筹粮筹款，维持地方伪秩序，协助日军控制桐城地区。
叶蓬,伪安徽省保安司令、伪武汉绥靖公署主任,1939-1945,原国民党军官，投敌后任伪安徽省保安司令等职，率伪军配合日军在安徽包括安庆地区进行清乡与扫荡。
胡毓坤,伪安徽省保安副司令、伪军头目,1938-1945,抗战期间投敌，在安徽沦陷区统领伪军，配合日军维持治安，镇压抗日武装，活动范围涉及安庆周边。
陈群,伪安徽省民政厅厅长、伪维新政府内政部长,1938-1940,福建人，投敌后参与伪维新政府，曾任伪安徽省民政厅厅长，协助日军在安徽建立伪政权体系，包括安庆、桐城等地。
江亢虎,伪安徽省教育厅厅长、汪伪考试院院长,1940-1945,原社会党人，投敌后任伪安徽省教育厅厅长，推行奴化教育，后任汪伪考试院院长，其教育政策覆盖安庆、桐城等沦陷区。
李士群,伪特工总部主任、伪江苏省省长,1939-1943,汪伪特工头目，虽主要活动在江苏，但其特工网络延伸至安徽安庆等地，镇压抗日人士，扶植伪政权。
吴四宝,伪特工总部警卫总队队长,1939-1942,汪伪特工骨干，参与在安徽沦陷区的暗杀与镇压活动，其行动范围包括安庆一带。
郝鹏举,伪淮海省省长、伪军头目,1943-1945,原国民党军官，投敌后任伪淮海省省长，其伪军活动于苏皖北部，与安庆、桐城地区有间接关联。
孙良诚,伪和平建国军第二方面军总司令,1942-1945,原西北军将领，投敌后率伪军活动于苏皖地区，配合日军扫荡，其部队曾进入安庆周边地区。
张岚峰,伪和平建国军第一方面军总司令,1940-1945,原西北军军官，投敌后统领伪军活动于豫皖地区，与安徽沦陷区包括安庆有军事配合。
潘干臣,伪军师长、伪淮海省保安司令,1940-1945,投敌后任伪军师长，在苏皖边界地区配合日军作战，其活动范围接近安庆、桐城。
刘玉书,伪安庆警察局局长,1938-1945,安庆沦陷后任伪警察局局长，协助日军维持治安，抓捕抗日人员，是安庆地区伪警头目。
马啸天,伪桐城县警察局局长,1938-1945,桐城沦陷期间任伪警察局局长，配合日军镇压抗日活动，控制地方伪警力量。
王仲廉,伪安庆商会会长,1938-1945,安庆沦陷后出面组织伪商会，为日军筹款筹物，协助经济掠夺，是安庆经济界附逆代表。
程海清,伪桐城县商会会长,1938-1945,桐城沦陷期间任伪商会会长，为日军征集物资，协助维持伪经济秩序。
