name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、伪蒙古联盟自治政府副主席,1933-1945,原为热河土匪，后投靠日军，任伪蒙古军总司令，参与侵占绥东（含凉城）地区，协助日军镇压抗日力量，推行殖民统治。
德穆楚克栋鲁普（德王）,伪蒙古联盟自治政府主席、伪蒙疆联合自治政府主席,1933-1945,蒙古王公，投靠日本，建立伪蒙政权，其势力范围包括乌兰察布盟及凉城一带，配合日军“治安肃正”，征粮抓丁，迫害抗日军民。
吴鹤龄,伪蒙古军政府参谋部长、伪蒙疆政府政务院院长,1936-1945,参与伪蒙政权决策，协助日军在乌兰察布、凉城等地推行保甲制度，组织伪警察镇压抗日活动。
王英,伪绥西联军总司令、伪东亚同盟军总司令,1937-1945,绥远土匪出身，投日后率伪军多次进犯凉城、蛮汉山一带，配合日军扫荡八路军大青山支队，烧杀抢掠。
陈秉义,伪凉城县县长,1938-1945,任伪凉城县长期间，为日军征粮派款，组织伪警察抓捕抗日地下人员，破坏中共凉城抗日根据地。
赵承绶（投日时期）,伪晋绥军（投日部队）将领（注：其投日行为存争议，但曾与日军合作）,1939-1940,原晋绥军将领，一度与日军合作，其部队活动于绥南（含凉城），参与对八路军游击区的“围剿”。
白凤翔,伪东亚同盟军副司令,1938-1941,原东北军将领，投日后在绥东、凉城一带收编土匪，配合日军进攻大青山抗日游击根据地。
苏美龙,伪凉城县保安队队长,1940-1945,率伪保安队多次袭击凉城乡村抗日政权，杀害抗日干部和群众，抢夺物资。
张万庆,伪蒙古军师长（驻乌兰察布）,1937-1945,率伪蒙古军驻防乌兰察布南部，参与对凉城、卓资山等地抗日武装的“清剿”。
门炳岳（投日时期）,伪绥远省防共自治军头目,1938-1940,原国民党军官，投日后在凉城、和林格尔一带组织伪军，协助日军建立据点，破坏抗日交通线。
