name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫中一带组织伪军，配合日军进攻抗日根据地，其伪军势力曾活动于平顶山周边地区，1945年抗战胜利后被国民党收编。
孙殿英,伪新编第五军军长、伪第二十四集团军副总司令,1943-1945,河南永城人，原国民党军将领，1943年在河南林县投敌，所部被编为伪军，在豫北、豫西一带配合日军作战，其活动范围涉及平顶山周边区域。
庞炳勋,伪第二十四集团军总司令、伪开封绥靖公署主任,1943-1945,原国民党河北省政府主席、第二十四集团军总司令，1943年在河南林县被俘后投敌，任伪职，在河南境内协助日军维持占领区秩序，其伪政权影响覆盖豫中地区。
李振亚,伪河南省政府委员、伪豫西道尹,1940-1945,抗战期间在河南伪政权中任职，负责豫西道行政事务，配合日军推行保甲制度、征粮征丁，其辖区包括平顶山一带。
王锡龄,伪平顶山地区维持会会长,1944-1945,1944年日军侵占平顶山地区后，出面组织维持会，为日军筹集粮草、招募劳工，协助日军维持地方治安，抗战胜利后被清算。
赵子明,伪宝丰县维持会会长,1944-1945,宝丰县（今属平顶山市）人，日军占领期间组织维持会，为日军提供情报、粮食，并协助日军搜捕抗日人员。
刘子久,伪鲁山县警察局局长,1944-1945,鲁山县（今属平顶山市）人，日军占领期间任伪警察局长，带领伪警察配合日军扫荡抗日武装，镇压当地民众反抗。
陈铁头,伪叶县保安团团长,1944-1945,叶县（今属平顶山市）人，抗战后期投靠日军，组织伪保安团，在叶县及周边地区配合日军清乡，残害抗日群众。
郭振华,伪襄城县维持会副会长,1944-1945,襄城县（今属许昌市，邻近平顶山）人，日军占领期间任维持会副会长，协助日军征粮、派款，并参与组织伪自卫团。
马元凯,伪郏县维持会会长,1944-1945,郏县（今属平顶山市）人，日军侵占郏县后出面组织维持会，为日军服务，协助维持占领区秩序，抗战胜利后被捕。
