name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期政客，抗战期间投靠日军，历任伪安徽省维新政府省长、汪伪安徽省政府主席等职，协助日军推行伪化统治，在安庆及皖南、皖中地区组织伪政权、征粮拉夫。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,原为北洋及国民政府官员，抗战后投敌，曾任伪安徽省省长，参与组建安徽伪政权，配合日军在安庆等地推行治安强化与清乡。
林柏生,伪安徽省省长、汪伪宣传部部长,1943-1945,汪伪政权核心人物之一，后任伪安徽省省长，在安庆及安徽各地推行奴化宣传与伪化行政，镇压抗日力量。
王揖唐,伪安徽省省长、伪华北政务委员会委员长,1938-1945,安徽合肥人，北洋政客，抗战期间投敌，曾任伪安徽省省长，在安徽境内协助日军维持占领秩序，推行伪政。
张昌德,伪安庆维持会会长、伪怀宁县政府要职,1938-1945,安庆沦陷后出面组织维持会，协助日军维持安庆城区秩序、征发物资，并参与伪怀宁县政权活动，是安庆本地较有记载的附逆者。
马骥材,伪安庆商会会长、伪政权合作者,1938-1945,安庆商界人物，日军占领安庆后与伪政权合作，协助筹款筹粮、维持商业秩序，为占领当局服务。
方茂山,伪军头目、安庆地区伪保安队负责人,1938-1945,在安庆周边收编土匪、游杂武装组成伪保安队，配合日军扫荡抗日根据地，活动范围涉及怀宁、桐城、宿松一带。
石寅生,伪宿松县维持会会长,1938-1945,宿松沦陷后出面组织维持会，为日军征粮、派夫、维持地方伪秩序，是宿松本地有记载的附逆人物。
吴可庄,伪宿松县政府县长,1938-1945,汪伪政权委任的宿松县伪县长，在宿松地区推行伪政，协助日军清乡、编查保甲、征发物资。
陈淡如,伪怀宁县政府县长,1938-1945,安庆沦陷后任伪怀宁县县长，管辖区域包括安庆城区及周边，配合日军推行保甲、征粮与奴化教育。
李用宾,伪桐城县维持会会长、伪县长,1938-1945,桐城沦陷后组织维持会并任伪县长，活动于桐城、安庆一带，协助日军维持占领区秩序。
王仲哲,伪太湖县维持会会长,1938-1945,太湖县沦陷后出面组织维持会，为日军筹粮派款，配合伪政权在安庆西部山区进行伪化活动。
徐铁珊,伪望江县维持会会长,1938-1945,望江沦陷后组织维持会，协助日军控制长江北岸交通线，征发民夫物资，活动范围邻近宿松。
胡延禧,伪安徽省教育厅官员、奴化教育推行者,1938-1945,在伪安徽省政权中负责教育事务，在安庆等地推行日语教育与亲日奴化宣传，改编教材，毒化青年。
江亢虎,汪伪政权考试院院长、安徽籍附逆文人,1940-1945,安徽旌德人，抗战期间投靠汪伪，参与伪政权文化宣传，其附逆活动对安徽沦陷区知识界有影响。
周佛海,汪伪政权财政部长、警政部长,1938-1945,汪伪核心人物，虽非安徽籍，但其伪政权体系覆盖安徽，安庆、宿松等地伪军警受其系统节制，参与清乡与镇压抗日。
李士群,汪伪特工总部主任、伪江苏省主席,1939-1943,汪伪特务头子，其特工网络延伸至安徽安庆等地，搜捕抗日人员，破坏地下组织，对宿松周边亦有影响。
丁默邨,汪伪特工总部主任、伪社会部长,1939-1945,汪伪特务系统负责人之一，其组织在安徽沦陷区活动，安庆等地设有特务据点，参与镇压抗日力量。
郝鹏举,伪淮海省省长、伪军头目,1943-1945,原国民党军官，投敌后任伪淮海省省长，其伪军活动范围涉及安徽北部，与安庆、宿松等地伪军有呼应。
孙良诚,伪第二方面军总司令、伪军头目,1942-1945,原西北军将领，投敌后率部伪化，所部在安徽、江苏北部活动，配合日军扫荡，对安徽沦陷区有影响。
