name,title,activity_period,notable_deeds
王揖唐,伪湖北省政府主席、伪华北政务委员会委员长,1938-1945,安徽合肥人，北洋政客，抗战期间投敌，曾任伪湖北省政府主席，后任伪华北政务委员会委员长，推行日伪统治，镇压抗日活动。
何佩瑢,伪湖北省政府主席、伪湖北省省长,1938-1942,湖北建始人，抗战期间投敌，任伪湖北省政府主席、省长，协助日军维持占领区统治，搜刮物资，镇压抗日力量。
杨揆一,伪湖北省政府主席、伪湖北省省长,1942-1945,湖北武昌人，抗战期间投敌，继何佩瑢后任伪湖北省政府主席、省长，配合日军推行治安强化运动，镇压抗日活动。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1939-1945,湖北黄陂人，原国民党将领，投敌后任伪武汉绥靖公署主任、伪湖北省政府主席，组织伪军配合日军作战，镇压抗日武装。
石星川,伪武汉特别市市长、伪湖北省政府委员,1938-1945,湖北阳新人，抗战期间投敌，任伪武汉特别市市长，协助日军管理武汉，推行伪化教育，搜刮民财。
张仁蠡,伪武汉特别市市长、伪天津特别市市长,1939-1945,河北南皮人，张之洞之子，抗战期间投敌，曾任伪武汉特别市市长，后任伪天津特别市市长，协助日军统治。
雷寿荣,伪湖北省政府委员、伪汉口市市长,1938-1945,湖北人，抗战期间投敌，任伪湖北省政府委员、伪汉口市市长，协助日军维持汉口治安，推行伪化政策。
涂允檀,伪汉口市市长,1939-1940,湖北黄陂人，抗战期间投敌，任伪汉口市市长，协助日军管理汉口，镇压抗日活动。
刘国钧,伪汉口市市长,1940-1942,湖北人，抗战期间投敌，任伪汉口市市长，配合日军推行治安强化运动，搜刮物资。
陈耀汉,伪湖北省政府委员、伪鄂西自治军总司令,1940-1945,湖北人，抗战期间投敌，任伪鄂西自治军总司令，组织伪军配合日军在鄂西地区作战，镇压抗日武装。
潘毓桂,伪湖北省政府委员、伪武汉市市长,1938-1945,河北盐山人，抗战期间投敌，曾任伪湖北省政府委员、伪武汉市市长，协助日军统治武汉。
李芳,伪十堰地区维持会会长,1938-1945,湖北十堰人，抗战期间投敌，任伪十堰地区维持会会长，协助日军维持地方治安，搜刮民财，镇压抗日活动。
张子良,伪郧县维持会会长,1938-1945,湖北郧县人，抗战期间投敌，任伪郧县维持会会长，协助日军管理郧县，推行伪化政策。
王明德,伪均县维持会会长,1938-1945,湖北均县人，抗战期间投敌，任伪均县维持会会长，协助日军维持均县治安，搜刮物资。
刘文彬,伪竹山维持会会长,1938-1945,湖北竹山人，抗战期间投敌，任伪竹山维持会会长，协助日军管理竹山，镇压抗日活动。
陈明善,伪房县维持会会长,1938-1945,湖北房县人，抗战期间投敌，任伪房县维持会会长，协助日军维持房县治安，搜刮民财。
赵文启,伪竹溪维持会会长,1938-1945,湖北竹溪人，抗战期间投敌，任伪竹溪维持会会长，协助日军管理竹溪，推行伪化政策。
孙宝林,伪郧西维持会会长,1938-1945,湖北郧西人，抗战期间投敌，任伪郧西维持会会长，协助日军维持郧西治安，镇压抗日活动。
周汉臣,伪十堰地区保安团团长,1938-1945,湖北十堰人，抗战期间投敌，任伪十堰地区保安团团长，组织伪军配合日军作战，镇压抗日武装。
吴文卿,伪郧县保安团团长,1938-1945,湖北郧县人，抗战期间投敌，任伪郧县保安团团长，协助日军维持郧县治安，搜刮物资。
