name,title,activity_period,notable_deeds
倪道烺,伪安徽省省长、伪安徽省政府主席,1938-1945,安徽阜阳人，北洋时期即任安徽省长。抗战期间投靠日军，1938年后历任伪安徽省维新政府省长、汪伪安徽省政府主席等职，主持安徽沦陷区伪政权，推行奴化教育、配合日军清乡与掠夺，是安徽境内级别最高的汉奸之一。
高冠吾,伪安徽省省长、伪南京特别市市长,1938-1945,原为北洋及国民政府官员，抗战后投敌。曾任伪维新政府绥靖部长、伪安徽省长，后任伪南京市长、伪江苏省长等职，参与汪伪政权对安徽沦陷区的统治与治安强化运动。
林柏生,伪安徽省省长、汪伪宣传部长,1944-1945,汪伪核心人物之一，长期主持伪宣传。1944年任伪安徽省长兼伪蚌埠绥靖主任，在安徽推行日军政策，控制舆论与地方伪政权，抗战胜利后被处决。
罗君强,伪安徽省省长、伪司法行政部长,1944-1945,汪伪政权要员，曾任伪边疆委员会委员长、伪司法行政部长等。1944年后任伪安徽省长，参与安徽沦陷区行政与治安统治，战后被判处无期徒刑。
王揖唐,伪安徽省长、伪华北政务委员会委员长,1938-1945,安徽合肥人，北洋政客。抗战后投敌，曾任伪临时政府内政部长、伪安徽省长、伪华北政务委员会委员长等职，在安徽及华北推行日军殖民统治，战后被处决。
张昌德,伪军将领、伪皖南独立方面军总司令,1943-1945,原国民党军将领，1943年在皖南率部投敌，任伪皖南独立方面军总司令，盘踞芜湖、宣城、当涂一带，配合日军进攻新四军及抗日根据地，抗战胜利后被处决。
刘子清,伪军头目、伪安庆地区保安司令,1938-1945,安庆沦陷后投敌，组织伪保安队，长期在安庆、怀宁、桐城一带活动，配合日军扫荡、征粮、抓丁，残害抗日群众，是安庆地区有记载的伪军头目之一。
马骥材,伪怀宁县维持会会长、伪怀宁县知事,1938-1945,怀宁本地士绅，1938年安庆沦陷后出面组织伪怀宁县维持会，后任伪怀宁县知事，为日军征粮、派夫、维持治安，是怀宁地区直接附逆的地方伪政权头目。
方茂山,伪安庆维持会会长,1938-1940,安庆沦陷初期出面组织伪安庆维持会，协助日军维持城区秩序、征发物资、登记户口，是安庆城区早期汉奸组织负责人之一。
李用宾,伪安庆商会会长、伪安庆地方维持会委员,1938-1945,安庆商界人物，抗战期间与日军合作，主持伪商会，为日军筹款筹粮、控制物资流通，并参与伪维持会活动，属经济领域附逆者。
吴道南,伪安徽省政府委员、伪怀宁县长,1940-1945,汪伪政权时期曾任伪安徽省政府委员，并一度出任伪怀宁县长，在怀宁推行保甲、征粮、奴化教育，配合日军对安庆周边地区的控制。
陈次溥,伪安庆地区清乡专员,1941-1945,汪伪政权在安庆地区推行清乡运动时的重要执行者，负责组织伪军警配合日军扫荡抗日武装，在怀宁、桐城、潜山交界地区实施保甲连坐与物资封锁。
王仲哲,伪怀宁县教育局长、伪怀宁中学校长,1939-1945,抗战期间在怀宁附逆，主持伪教育行政，推行日语教学与亲日奴化教育，组织学生参加日军宣传活动，属教育文化领域汉奸。
徐铁珊,伪安庆警察局长,1938-1945,安庆沦陷后任伪警察局长，统领伪警察配合日军搜捕抗日人员、镇压市民反抗、管制交通与物资，是安庆城区伪警特系统的主要负责人。
赵筱亭,伪怀宁县保安大队长,1939-1945,怀宁本地人，投敌后任伪保安大队长，率伪军配合日军在怀宁石牌、高河、月山等地清剿抗日游击队，强征民夫与粮食，民愤较大。
汪叔度,伪安徽省宣传处官员、伪安庆日报社长,1940-1945,汪伪政权在安庆的文化宣传负责人，主办伪《安庆日报》，为日军侵略张目，宣传“大东亚共荣圈”，属文化宣传领域附逆者。
何佩瑢,伪安徽省长、伪湖北省长,1938-1942,原北洋及国民政府官员，抗战后投敌，曾任伪安徽省长，参与组织安徽沦陷区伪政权，后调任伪湖北省长，是华中地区重要汉奸之一。
江亢虎,伪安徽省长、汪伪考试院长,1940-1945,原社会党领袖，抗战后投靠汪伪，曾任伪安徽省长、伪考试院长等职，在安徽推行伪政权政策，战后被判处无期徒刑。
张拱辰,伪安庆地区税务局长,1939-1945,负责安庆沦陷区伪税务，为日军及伪政权搜刮民财，征收苛捐杂税，控制粮食与食盐专卖，属经济领域附逆者。
杨又春,伪怀宁县合作社理事长,1940-1945,在怀宁组织伪合作社，配合日军统制物资，低价强购农产品、高价配给日货，剥削沦陷区民众，属经济附逆者。
