name,title,activity_period,notable_deeds
张海鹏,伪满洲国军洮辽镇守使、伪热河省警备司令,1931-1933,九一八事变后投敌，率伪军配合日军进攻辽西、热河，其部队活动范围覆盖阜新周边地区，参与镇压抗日武装。
于芷山,伪满洲国奉天省警备司令、伪军政部大臣,1931-1945,原东北军东边道镇守使，1931年投敌，所辖伪军控制辽宁多地包括阜新一带，配合日军围剿抗日义勇军。
王殿忠,伪满洲国军辽西地区警备司令,1932-1945,率伪军在辽西包括阜新、新邱一带执行治安肃正，镇压抗日民众，强征劳工。
李寿山,伪满洲国军旅长、伪安奉地区警备司令,1931-1935,原东北军军官，投敌后率部在辽宁西部及阜新周边进行扫荡，残害抗日人员。
赵欣伯,伪满洲国立法院长、伪奉天市长,1931-1945,积极参与伪满洲国建立，在辽宁推行殖民统治，其政策影响包括阜新在内的辽宁各地。
臧式毅,伪满洲国民政部大臣、伪奉天省长,1931-1945,原辽宁省主席，被俘后投敌，任伪奉天省长期间推行保甲连坐，镇压辽宁抗日活动，阜新地区亦在其管辖下。
冯涵清,伪满洲国阜新县县长,1930年代,任伪阜新县县长期间，配合日军征粮、征劳工，推行保甲制度，镇压当地抗日群众。
刘梦龄,伪阜新县维持会长,1931-1932,九一八事变后组织阜新县维持会，迎接日军占领，协助建立伪政权，搜捕抗日人士。
张子明,伪新邱煤矿警备队长,1930年代-1940年代,在新邱煤矿区担任伪警备队长，残酷压迫矿工，配合日军镇压矿工反抗，抓捕抗日地下工作者。
王子衡,伪满洲国阜新炭矿株式会社劳务系主任,1936-1945,负责新邱等煤矿劳工征募与管制，虐待劳工，强制劳动，导致大量矿工死亡。
李春芳,伪阜新县警察署长,1930年代-1940年代,在阜新县及新邱地区执行治安肃正，抓捕抗日人员，刑讯逼供，残害百姓。
陈锡武,伪满洲国军阜新地区警备队长,1930年代-1940年代,率伪军在阜新、新邱一带围剿抗日武装，烧毁村庄，杀害抗日群众。
郭宝山,伪阜新县协和会长,1930年代-1940年代,在阜新推行协和会运动，进行奴化教育，协助日军控制民众思想，检举抗日分子。
赵福海,伪新邱保甲长,1930年代-1940年代,在新邱地区担任保甲长，为日军征粮、征丁，监视村民，迫害抗日家属。
