name,title,activity_period,notable_deeds
张仁蠡,伪铜山县知事,1938-1940,1938年日军占领徐州后，出任伪铜山县知事，协助日军维持统治，推行保甲制度，强征民夫，为日军提供粮食和物资，镇压抗日活动。
刘汉川,伪徐海道尹,1939-1941,曾任伪徐海道尹，管辖包括铜山在内的多个县，积极推行日伪政权政策，组织伪警察和保安队，配合日军扫荡，抓捕抗日人士。
王献廷,伪铜山县维持会会长,1938-1939,日军占领铜山初期，出任伪维持会会长，负责为日军筹粮、征夫，建立伪政权基础，协助日军建立殖民统治秩序。
李盛唐,伪铜山县保安大队长,1940-1943,任伪铜山县保安大队长，率伪军配合日军清乡、扫荡，杀害抗日军民，强征壮丁，为日军提供情报。
赵宗鼎,伪铜山县警察局局长,1939-1942,任伪铜山县警察局长，负责镇压抗日活动，抓捕地下党员和进步群众，实施“连坐”制度，协助日军进行特务活动。
周景颐,伪铜山县教育科长,1940-1944,推行奴化教育，强制学校教授日语和“中日亲善”内容，篡改历史教材，为日军培养顺民。
陈锡三,伪铜山县财政科长,1938-1941,负责为日伪政权征收苛捐杂税，搜刮民财，贪污公款，为日军军费提供地方财政支持。
孙伯英,伪铜山县商会会长,1939-1945,组织商会为日军提供物资供应，强制商户缴纳“慰劳金”，协助日伪控制经济命脉，从中牟利。
吴子厚,伪铜山县新民会会长,1940-1943,主持新民会铜山分会，宣传“东亚共荣”，组织汉奸团体，刺探抗日情报，破坏抗日群众组织。
高云龙,伪铜山县区长（第一区）,1938-1942,任伪第一区区长，协助日军建立区乡伪政权，强征民夫修筑公路和碉堡，报告抗日武装动向。
朱子明,伪铜山县区长（第二区）,1939-1944,在第二区推行日伪“治安强化”运动，组织伪自卫团，配合日军袭击抗日游击队，残害百姓。
马玉堂,伪铜山县区长（第三区）,1940-1945,长期担任伪区长，为日军提供粮食和情报，参与“清乡”行动，杀害多名抗日群众。
韩复榘（注：非铜山本地，但曾驻防徐州，有争议）,（不列入，因非汉奸）,,
