name,title,activity_period,notable_deeds
李辅群,伪广东绥靖公署清远地区维持会会长、伪清远县县长,1938-1945,抗日战争期间投靠日军，在清远地区组织维持会，协助日军维持占领区秩序，推行伪化统治，征发民夫物资，配合日军扫荡抗日力量。
陈镜波,伪清远县警察局局长,1939-1945,在清远沦陷区充任伪警察头目，协助日军搜捕抗日人士，镇压民众反抗，维护伪政权治安。
黄启良,伪清新县维持会会长,1940-1945,在清新地区组织伪维持会，为日军征粮派款，诱降地方武装，配合日军对抗日根据地的封锁与扫荡。
刘发如,伪广东绥靖军清远支队支队长,1941-1945,率伪军配合日军在清远、清新一带进行清乡扫荡，袭击抗日游击队，残害抗日群众。
张伯廷,伪清远县教育科科长,1940-1945,在清远推行奴化教育，篡改教材，宣扬“大东亚共荣圈”，毒化青少年思想，为日军侵略辩护。
何耀祖,伪清远县商会会长,1939-1945,勾结日军经济特务，垄断清远地区物资贸易，为日军掠夺粮食、矿产等资源，压榨当地商民。
吕春荣,伪广东和平救国军清远地区司令,1942-1945,收编地方土匪武装，配合日军在清远、清新、英德交界地区进行扫荡，破坏抗日根据地。
梁永泰,伪清远县保安大队大队长,1941-1945,带领伪保安队协助日军守备清远据点，搜捕抗日地下工作者，参与对清新山区抗日游击队的围剿。
陈达三,伪广东绥靖公署清远特派员,1940-1945,负责清远地区伪政权与日军联络，传达日军指令，协调伪军行动，镇压抗日活动。
吴桂芳,伪清新县保甲长,1941-1945,在清新县基层推行保甲制度，监视民众言行，向日军举报抗日嫌疑人员，协助征发劳役。
