name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八事变后投敌，曾任伪满热河省省长，参与镇压抗日武装，后任伪满军政部大臣，为日军效力。
于芷山,伪满奉天省省长、伪满治安部大臣,1931-1945,原东北军旅长，叛国投敌后任伪满奉天省省长，后升任伪满治安部大臣，积极协助日军清剿抗日力量。
邢士廉,伪满吉林省省长,1932-1945,原吉林省政府官员，投敌后任伪满吉林省省长，推行日伪殖民政策，镇压吉林地区抗日活动。
金名世,伪满吉林省警务厅长,1932-1945,原吉林警察系统官员，投日后任伪满吉林省警务厅长，组织伪警察协助日军搜捕抗日志士。
王永江,伪满通化省省长,1937-1945,原奉系官员，投敌后任伪满通化省省长（辖今白山、浑江地区），推行“集团部落”政策，制造无人区。
姜全我,伪满通化省警务厅长,1937-1945,原东北军军官，投日后任伪满通化省警务厅长，指挥伪警察围剿杨靖宇等抗日联军。
邵本良,伪满通化地区讨伐队长,1933-1938,原土匪头目，投日后任伪满通化地区讨伐队长，多次率部袭击抗日联军，杀害抗联战士，后被抗联击毙。
程斌,伪满通化省警察大队长,1938-1945,原抗联第一军第一师师长，1938年叛变投敌，任伪满通化省警察大队长，熟悉抗联情况，多次带日军破坏抗联密营。
丁守龙,伪满通化省保安团长,1940-1945,原抗联干部，叛变后任伪满通化省保安团长，参与围捕杨靖宇将军，提供关键情报。
张奚若,伪满浑江地区自卫团长,1939-1945,原地方豪绅，投日后组织自卫团，配合日军在浑江流域“讨伐”抗联，烧毁民房，残害百姓。
王凤阁,伪满临江县（今白山）伪县长,1932-1937,原临江地方官员，投日后任伪县长，推行日伪“治安肃正”，协助日军镇压当地抗日义勇军。
李青山,伪满抚松县伪警察署长,1935-1945,原抚松县警察，投日后任伪警察署长，多次带队搜捕抗联交通员，破坏地下组织。
赵明信,伪满长白县伪保安队长,1936-1945,原长白县民团头目，投日后任伪保安队长，配合日军在长白山地区“讨伐”抗联，杀害无辜群众。
