name,title,activity_period,notable_deeds
陈群,汪伪政府内政部长、江苏省长,1938-1945,曾任伪维新政府内政部长，后任汪伪江苏省长，在闵行地区推行清乡政策，镇压抗日力量。
卢英,伪上海特别市警察局局长,1938-1945,任伪上海警察局长期间，在闵行等地设立特务机构，搜捕抗日志士，协助日军维持治安。
傅筱庵,伪上海特别市市长,1938-1940,作为伪市长，管辖包括闵行在内的上海地区，推行日伪统治政策，征收苛捐杂税，压制民众反抗。
周佛海,汪伪行政院副院长、伪上海市长,1940-1945,后期兼任伪上海市长，对闵行地区实施经济统制，配合日军进行物资掠夺，并参与特务活动。
罗君强,伪上海特别市秘书长,1940-1945,协助周佛海管理伪上海事务，在闵行地区推行保甲制度，强化汉奸统治。
潘达,伪闵行区维持会会长,1937-1940,日军占领闵行后，组织维持会，为日军征粮派夫，协助建立伪政权，迫害当地抗日群众。
张阿福,伪闵行区保安队队长,1939-1945,带领伪保安队配合日军扫荡闵行周边村庄，抓捕抗日分子，抢劫民财，民愤极大。
王金发,伪闵行区税务稽征所主任,1941-1945,为日伪征收各种苛捐杂税，强征粮食，导致闵行地区民生凋敝，并贪污中饱私囊。
李士群,汪伪特工总部（76号）负责人,1939-1943,虽总部在上海，但其特工网络覆盖闵行，多次在闵行地区暗杀、绑架抗日人士，制造白色恐怖。
丁默邨,汪伪社会部长、特工总部主任,1939-1945,与李士群共同领导76号，在闵行地区发展情报网，破坏地下抗日组织。
