name,title,activity_period,notable_deeds
熙洽,伪满洲国财政部总长、吉林省省长,1931-1935,九一八事变后叛国投敌，协助日军占领吉林，任伪吉林省长官，推行殖民统治，镇压抗日力量。
荣厚,伪吉林省财政厅长、伪吉林省长,1932-1937,投靠日本，任伪吉林省财政厅长及省长，协助日军搜刮资源，推行奴化教育。
金名世,伪吉林省警务厅长、伪吉林省长,1933-1945,长期担任伪吉林省警务厅长，后升任伪省长，镇压抗日义勇军和地下党，抓捕爱国人士。
阎传绂,伪吉林省民政厅长、伪吉林省长,1935-1941,投敌后任伪省民政厅长，推行保甲制度，协助日军清乡，迫害抗日家属。
王兹栋,伪永吉县县长,1932-1937,任伪永吉县长期间，强征劳工，为日军修建军事设施，镇压当地抗日活动。
赵汝梅,伪永吉县警务科长,1933-1940,协助日军搜捕抗日分子，破坏地下组织，参与制造多起屠杀事件。
张燕卿,伪吉林省教育厅长,1932-1945,推行奴化教育，强制学校教授日语，篡改历史，灌输“日满亲善”思想。
孙其昌,伪吉林省实业厅长,1932-1940,协助日本掠夺吉林木材、矿产等资源，为日军提供经济支持。
于静远,伪吉林省协和会会长,1937-1945,组织协和会，宣传“王道乐土”，煽动民众支持伪满政权，监视抗日言行。
李铭书,伪永吉县协和会副会长,1938-1945,协助日军进行思想控制，举报抗日群众，参与“治安肃正”行动。
