name,title,activity_period,notable_deeds
陈良友,温岭县伪县长,1941-1945,任汪伪温岭县县长，推行日伪统治，征收苛捐杂税，协助日军清乡扫荡。
王鸣皋,温岭县伪保安大队长,1942-1945,组织伪保安队，配合日军围剿抗日武装，捕杀抗日军民。
林芷萍,温岭县伪警察局长,1943-1945,效忠日伪，镇压抗日活动，迫害进步人士，强征劳工。
张心柏,台州伪行政督察专员,1942-1945,汪伪政权在台州地区的最高代表，推动伪化统治，协助日军控制沿海地区。
金殿选,台州伪保安司令,1943-1945,指挥伪军多次进攻台州抗日根据地，烧杀抢掠，民愤极大。
周永年,温岭县伪商会会长,1941-1945,为日军筹措物资，强迫商户捐献，垄断粮食贸易，资敌卖国。
陈季侃,温岭县伪教育科长,1942-1945,推行奴化教育，删改教材，强迫学生参加日伪庆典，破坏抗日宣传。
赵竹君,温岭县伪税务局长,1943-1945,巧立名目征收各种捐税，搜刮民财，上缴日军军费。
吴子良,台州伪水上警察队长,1942-1945,控制椒江等水域，为日军运输物资，拦截抗日游击队补给，残害船民。
叶俊生,温岭县伪乡镇联合会长,1944-1945,组织伪乡镇武装，强迫青壮年参加伪军，破坏抗日地下组织。
