name,title,activity_period,notable_deeds
陈公博,伪南京国民政府立法院长、伪上海市长、伪国民政府代主席,1938-1945,原国民党改组派要员，1938年随汪精卫投敌，参与建立汪伪政权，历任伪立法院长、伪上海市长、伪国民政府代主席等职，为汪伪政权核心人物之一，广东乳源人，与广州地区有籍贯关联。
陈璧君,汪伪政权中央监察委员、伪广东政治指导员,1938-1945,汪精卫之妻，积极参与汪伪政权建立，曾赴广东活动，干预伪广东省政，支持其弟陈耀祖等亲属把持广东伪政权，是汪伪集团在广东的重要幕后人物。
陈耀祖,伪广东省政府主席、伪广州市长,1940-1944,陈璧君之弟，汪伪政权在广东的主要代理人，历任伪广东省政府委员、伪广州市长、伪广东省政府主席等职，推行伪化统治，镇压抗日活动。
李讴一,伪广东省政府主席、伪广东绥靖公署主任,1940-1945,原国民党军官，投敌后任汪伪政权伪广东省政府主席、伪广东绥靖公署主任等职，协助日军维持广东占领区秩序，统率伪军。
汪屺,伪广东省政府委员、伪广州市长,1940-1945,汪伪政权在广东的重要官员，曾任伪广州市长、伪广东省政府委员等职，参与伪政权地方行政。
周应湘,伪广州市长、伪广东民政厅长,1941-1945,汪伪政权官员，曾任伪广州市长、伪广东省民政厅长等职，负责地方民政与伪化教育。
林汝珩,伪广东省政府委员、伪广东教育厅长,1940-1945,汪伪政权在广东教育领域的附逆者，推行奴化教育，曾任伪广东教育厅长。
吕春荣,伪广东绥靖公署副主任、伪军师长,1940-1945,原国民党军官，投敌后任伪广东绥靖公署副主任兼伪军师长，率伪军配合日军扫荡广东抗日游击区。
彭济华,伪广东绥靖公署参谋长、伪军师长,1941-1945,汪伪政权在广东的伪军头目之一，曾任伪广东绥靖公署参谋长、伪军师长，参与对广东抗日力量的军事镇压。
郭卫民,伪广州市警察局长,1940-1945,汪伪政权在广州的警察头目，曾任伪广州市警察局长，协助日军维持广州治安，镇压抗日分子。
李荫南,伪广州维持会会长,1938-1940,广州沦陷初期出面组织伪广州维持会，任会长，协助日军维持占领秩序，为早期广州伪政权代表人物。
陈思齐,伪广东治安维持会委员、伪广州市商会会长,1938-1945,广州商界附逆者，参与伪维持会活动，后任伪广州市商会会长，为日军经济掠夺服务。
区芳浦,伪广东省政府委员、伪广东财政厅长,1940-1945,汪伪政权在广东的财政官员，曾任伪广东财政厅长，为伪政权筹措经费，配合日军经济统制。
陈良烈,伪广东宣传处长、伪广州广播电台长,1940-1945,汪伪政权在广东的文化宣传附逆者，负责伪宣传与广播，进行亲日媚日宣传。
冯启明,伪广州市教育局长,1941-1945,汪伪政权在广州教育领域的附逆者，推行奴化教育，曾任伪广州市教育局长。
黄克明,伪广东绥靖军团长,1942-1945,伪广东绥靖军头目之一，率部配合日军在广东各地进行扫荡和清乡。
张焯堃,伪广州市长、伪广东建设厅长,1943-1945,汪伪政权后期广东官员，曾任伪广州市长、伪广东建设厅长，参与伪政权地方建设与资源掠夺。
李辅群,伪广东番禺县长、伪军头目,1940-1945,番禺地区伪政权与伪军头目，曾任伪番禺县长，组织伪军配合日军控制广州周边地区。
曹荣,伪广东东莞县长、伪军头目,1940-1945,东莞地区伪政权头目，曾任伪东莞县长，协助日军维持东莞占领区统治。
刘发如,伪广东佛山维持会会长、伪军头目,1938-1945,佛山地区附逆者，组织伪维持会，后任伪军头目，控制佛山一带，配合日军行动。
