name,title,activity_period,notable_deeds
张英武,伪石家庄市公署市长,1937-1945,日军占领石家庄后出任伪市长，协助日伪推行治安强化运动，征收粮食物资，镇压抗日活动。
李汉卿,伪石家庄市警察局局长,1938-1945,指挥伪警察配合日军搜捕抗日分子，破坏地下组织，参与制造多起屠杀事件。
王绍先,伪河北省冀东道尹（驻石门）,1939-1943,在石家庄桥西一带推行保甲制度，强征壮丁，为日军提供劳役和情报。
赵子谦,伪石家庄商会会长,1938-1945,组织商界为日军筹集军费，强迫商户捐献，垄断粮食棉布等战略物资。
刘冠三,伪石家庄新民会会长,1938-1945,宣传奴化思想，组织“新民会”青年团，协助日军进行文化侵略和特务活动。
高景岳,伪桥西区维持会会长,1937-1939,日军占领初期在桥西组织维持会，为日军带路、指认抗日家属，强征民夫修建工事。
马德馨,伪石家庄保安队大队长,1940-1945,率伪保安队配合日军“扫荡”周边村庄，在桥西一带抓捕抗日群众，烧毁民房。
孙耀庭,伪石家庄特务机关情报员,1939-1945,潜伏桥西地区搜集抗日组织情报，多次告密导致地下党员被捕牺牲。
陈子衡,伪河北省公署参议（驻石门）,1941-1945,参与制定伪省“治安肃正”计划，在石家庄桥西推行“连坐法”，迫害平民。
周梦熊,伪石家庄税务局局长,1938-1945,强征各种苛捐杂税，包括“人头税”“门牌税”，搜刮民财供日军军需。
