name,title,activity_period,notable_deeds
陈耀枢,伪茂名县维持会会长,1943-1945,日军侵占茂名期间出面组织伪维持会，协助日军征粮、派夫、维持地方秩序，并诱迫地方士绅附逆。
梁仲文,伪茂名县警察局督察长,1944-1945,在日军控制茂名期间担任伪警察头目，参与搜捕抗日人员、镇压民众反抗，为日军提供情报。
李伯球,伪电白县维持会副会长,1943-1945,在电白沿海地区组织伪维持会，配合日军登陆与物资掠夺，强迫渔民为日军服务。
黄子敬,伪化州维持会会长,1944-1945,化州沦陷期间出任伪维持会会长，协助日军建立基层伪政权，征敛粮食与劳工。
吴瑞生,伪高州维持会干事,1944-1945,在高州地区为日军搜集情报、指认抗日家属，参与组织伪保甲制度。
陈济棠,伪广东治安维持会委员（后期附逆）,1942-1944,虽早期为粤系军阀，后在日军诱降下参与伪广东政权活动，对茂名、高州一带旧部进行劝降。
吕春荣,伪广东绥靖军司令,1942-1945,在广东南路包括茂名、电白、化州等地收编土匪与散兵，组织伪军配合日军扫荡抗日游击队。
李讴一,伪广东警务处处长,1941-1945,统管广东沦陷区伪警察系统，在茂名等南路地区设立伪警察所，镇压抗日活动。
王英儒,伪广东教育厅督学（附逆文化人）,1942-1945,在广东沦陷区推行奴化教育，于茂名、高州等地协助日军控制学校，篡改教材。
陈公博,伪广东省政府主席（汪伪政权）,1943-1945,作为汪伪政权在广东的最高头目，其政令覆盖茂名等南路地区，推动伪政权建设与物资统制。
