name,title,activity_period,notable_deeds
彭国钧,伪安化县维持会会长,1944-1945,日军侵占安化期间，出面组织伪维持会，为日军征派粮秣、民夫，协助维持占领秩序。
刘仲云,伪益阳县维持会副会长,1944-1945,在益阳沦陷期间参与伪维持会，协助日军推行保甲连坐，强征物资。
陈国钧,伪益阳县警察局局长,1944-1945,充任伪警察头目，带领伪警配合日军搜捕抗日人员，镇压民众反抗。
李华堂,伪湖南和平救国军司令,1943-1945,在湖南境内收编土匪、散兵组成伪军，配合日军在益阳、宁乡一带扫荡，袭击抗日游击队。
张子良,伪益阳县保安团团长,1944-1945,率伪保安团驻防益阳，为日军守护交通线，参与清乡，抓捕抗日群众。
王德安,伪安化县保甲长,1944-1945,担任伪保甲长，按日军要求登记户口、征发劳役，举报抗日人员家属。
周佛海,伪国民政府行政院副院长、伪上海特别市市长,1940-1945,湖南沅陵人，汪伪政权核心人物，参与对湖南沦陷区的伪化统治，其伪政权体系延伸至益阳、安化等地。
唐生明,伪湖南省政府主席兼伪保安司令,1944-1945,湖南东安人，受重庆方面指派潜入汪伪，但公开出任伪湖南省主席，在湖南沦陷区建立伪政权，益阳、安化一带伪组织受其节制。
黄子良,伪益阳县教育科科长,1944-1945,在沦陷区推行奴化教育，强制学校使用伪教材，宣传“大东亚共荣”。
刘铁夫,伪安化县商会会长,1944-1945,为日军筹款筹粮，强制商户交纳“治安费”，协助日军控制物资流通。
