name,title,activity_period,notable_deeds
陈则民,伪江苏省政府委员兼伪苏州绥靖公署主任,1938-1945,投靠日伪，任伪江苏省政府要职，在苏州地区协助日军维持统治，镇压抗日活动。
潘子欣,伪吴县知事（苏州）,1938-1940,任伪吴县知事期间，推行日伪政令，强征捐税，协助日军控制苏州城区及周边。
张一鹏,伪苏州维持会会长,1937-1938,日军占领苏州初期，组织维持会，为日军提供粮食、劳役，协助建立伪政权。
李士群,伪江苏省政府主席（驻苏州）,1941-1943,原军统叛徒，后任伪江苏省主席，在苏州地区设立特工机构，残害抗日志士，控制经济。
汪曼云,伪江苏省政府委员兼伪苏州区行政督察专员,1940-1943,在苏州地区推行清乡运动，配合日军扫荡，搜捕抗日地下人员。
沈同午,伪吴县警察局局长,1939-1945,指挥伪警察协助日军维持治安，抓捕抗日群众，参与清乡行动。
朱朴,伪苏州商会会长,1938-1945,为日伪征敛物资，控制苏州工商业，为日军提供军需品和资金。
吴菊生,伪苏州保安队队长,1940-1945,率领伪保安队配合日军围剿抗日游击队，在苏州工业园区（原娄葑、唯亭一带）进行扫荡。
王伯恭,伪苏州地方法院院长,1939-1945,利用司法权力迫害抗日人士，判处抗日分子刑罚，维护日伪统治。
金祖穆,伪吴县教育局长,1938-1945,推行奴化教育，在苏州各学校强制教授日语，宣传“大东亚共荣”。
陆鸿仪,伪苏州税务局长,1939-1945,为日伪征收苛捐杂税，搜刮民财，供应日军和伪政府开支。
周文瑞,伪苏州清乡督察专员,1942-1944,在苏州工业园区及周边农村实施清乡，设立封锁线，杀害抗日群众。
顾宝珊,伪吴县保安副司令,1941-1945,协助日军在苏州东部（今工业园区区域）建立据点，参与“扫荡”新四军游击队。
徐苏中,伪江苏省宣传处长（驻苏州）,1940-1945,控制苏州报纸和广播，散布汉奸言论，美化日军侵略。
陈群,伪江苏省长（曾驻苏州）,1940-1941,作为伪江苏省最高行政长官，在苏州推行“和平建国”卖国政策，组织伪军。
任援道,伪第一方面军总司令（驻苏州地区）,1940-1945,率伪军驻防苏州，配合日军清剿抗日武装，在苏州工业园区一带设防。
唐惠民,伪苏州特工站站长,1941-1943,隶属李士群特工系统，在苏州及工业园区地区暗杀、逮捕抗日地下党员。
黄香谷,伪吴县财政科长,1938-1945,管理伪县财政，为日伪筹集军费，贪污勒索百姓。
张德钦,伪苏州交通联络官,1942-1945,负责为日军征用苏州地区船只、车辆，破坏交通线，协助日军运输军需。
钱大钧,伪苏州绥靖公署副官,1939-1945,参与伪绥靖公署日常事务，协助日军管理苏州治安，镇压反抗。
