name,title,activity_period,notable_deeds
成建基,伪广饶县警备队队长、伪保安团团长,1938-1945,广饶县伪军头目，长期配合日军扫荡清河区抗日根据地，捕杀抗日军民，控制广饶及小清河下游一带。
李青山,伪广饶县县长、伪保安大队大队长,1939-1945,在广饶一带组织伪政权和伪军，协助日军维持占领秩序，镇压抗日活动。
王砚田,伪博兴县保安团团长,1939-1945,博兴县伪军头目，活动于小清河下游及黄河三角洲附近，配合日军扫荡抗日根据地。
赵子明,伪蒲台县维持会会长,1938-1940,在蒲台县组织维持会，为日军筹粮筹款、拉夫，协助建立伪基层政权。
张子良,伪利津县县长,1939-1945,利津县伪政权头目，配合日军控制黄河入海口一带，镇压抗日群众。
刘佩忱,伪山东省鲁北道尹、伪鲁北保安司令,1938-1945,鲁北地区重要汉奸，统辖包括东营一带的伪政权与伪军，协助日军维持鲁北占领区。
张景月,伪山东保安第十五旅旅长、伪鲁北行署主任,1938-1945,长期活动于寿光、广饶、利津一带，后投靠日军，配合扫荡清河抗日根据地。
李寰秋,伪山东保安第十六旅旅长,1938-1945,活动于广饶、博兴、蒲台一带，与日军勾结，进攻抗日武装。
周胜芳,伪博兴县县长、伪保安团团长,1939-1945,博兴县伪政权和伪军头目，配合日军对清河区进行扫荡。
陈瑞艇,伪利津县警备队队长,1940-1945,利津县伪警备队头目，协助日军控制利津及黄河口地区，搜捕抗日人员。
盖庆成,伪垦区维持会会长,1939-1943,在黄河入海口垦区一带组织维持会，为日军搜集情报、征发民夫。
王炳华,伪广饶县教育科科长,1940-1945,在广饶推行奴化教育，编写亲日教材，协助日军进行文化侵略。
