name,title,activity_period,notable_deeds
赵琪,伪青岛特别市市长,1938-1943,抗战期间投靠日军，出任伪青岛特别市市长，协助日伪维持青岛地区殖民统治，推行伪化政策。
姚作宾,伪青岛特别市市长、伪华北政务委员会委员,1943-1945,继赵琪后任伪青岛特别市市长，积极为日军筹粮筹款，镇压抗日活动，是青岛地区重要汉奸头目之一。
李先良,伪青岛特别市警察局局长等伪职相关人物,1938-1945,在青岛伪政权警务系统中任职，参与日伪治安强化运动，搜捕抗日人员。
张宗援,伪山东自治联军头目之一,1937-1940,在山东地区组织伪军，配合日军进攻抗日根据地，活动范围涉及胶东、青岛周边。
张步云,伪山东保安军头目、伪军师长,1938-1945,在山东诸城、胶州、青岛一带活动，率伪军配合日军扫荡，残害抗日军民。
赵保原,伪山东第十三区专员、伪军头目,1938-1945,在胶东地区活动，曾与日军勾结，进攻八路军抗日根据地，活动范围接近青岛地区。
厉文礼,伪山东第八区专员、伪军头目,1938-1945,在山东潍县、青岛周边地区活动，投靠日军，组织伪军对抗抗日武装。
王尚志,伪军头目、伪山东保安旅旅长,1938-1945,在胶东及青岛周边地区活动，配合日军扫荡抗日根据地。
李德元,伪青岛维持会成员、伪商会头目,1938-1945,在青岛工商界为日伪服务，协助日军掠夺物资，推行经济统制。
陈无我,伪青岛特别市公署职员、伪教育界附逆者,1938-1945,在青岛伪政权教育部门任职，推行奴化教育，宣传所谓‘大东亚共荣圈’。
刘心田,伪青岛特别市商会会长,1938-1945,在青岛商界为日军筹款筹物，协助日伪实施经济掠夺。
王子衡,伪青岛特别市社会局局长,1938-1945,在青岛伪政权中负责社会控制，协助日军镇压民众抗日活动。
韩鹏九,伪青岛特别市警察局督察长,1938-1945,在青岛伪警察系统中任职，参与搜捕抗日志士，维持日伪统治秩序。
张铁民,伪李沧地区维持会会长,1938-1945,在青岛李沧一带组织维持会，为日军征发民夫、物资，协助日伪控制基层。
王振东,伪李沧地区保甲长,1938-1945,在李沧地区担任伪保甲长，协助日伪推行保甲连坐，监视居民，报告抗日人员行踪。
