name,title,activity_period,notable_deeds
马良,伪山东省省长、伪济南维持会会长,1937-1945,抗战期间投靠日军，参与组织伪山东省政权，推行日伪统治，镇压抗日活动。
唐仰杜,伪山东省省长,1938-1945,曾任伪山东省省长，协助日军维持山东沦陷区统治，推行治安强化运动。
杨毓珣,伪山东省省长,1945,抗战末期任伪山东省省长，继续为日伪政权服务。
张景月,伪山东保安第三师师长、伪山东省政府委员,1938-1945,原为地方武装首领，后投靠日军，盘踞寿光、广饶一带，配合日伪进攻抗日根据地。
王尚志,伪山东保安第二师师长,1938-1945,在鲁北地区投敌，组织伪军配合日军扫荡抗日武装。
李先良,伪青岛特别市市长,1938-1945,抗战期间曾任伪青岛特别市市长，为日军控制青岛提供行政支持。
赵琪,伪青岛特别市市长,1938-1943,长期担任伪青岛市长，协助日军管理青岛，推行殖民统治。
姚作宾,伪青岛特别市市长,1943-1945,接任伪青岛市长，继续为日伪政权服务至抗战结束。
成逸庵,伪淄博矿区维持会会长、伪淄川县知事,1938-1945,在淄川、博山一带组织维持会，协助日军控制淄博矿区，压榨矿工，镇压抗日活动。
高福斋,伪淄川县知事,1938-1945,任伪淄川县知事，配合日军在淄川地区推行保甲制、征粮征夫。
孙玺凤,伪博山县知事,1938-1945,在博山地区为日军效力，管理伪政权，协助掠夺煤炭资源。
李兴唐,伪淄博矿区警备队队长,1938-1945,组织伪矿警，配合日军守备淄博矿区，镇压矿工反抗。
王砚农,伪淄川县维持会会长,1937-1938,日军侵占淄川后率先组织维持会，为日军筹粮筹款，诱降地方士绅。
张子明,伪淄博地区保甲长、伪区长,1938-1945,在淄川、博山交界地区担任伪区长、保甲长，协助日军清查户口、抓捕抗日人员。
刘桂堂,伪军师长、伪山东剿共军司令,1938-1943,土匪出身，投靠日军后活动于鲁中、鲁南，包括淄博周边，配合日军扫荡抗日根据地。
张步云,伪山东保安第二师师长、伪滨海警备军司令,1938-1945,在鲁东南及胶济铁路沿线投敌，配合日军进攻八路军，活动范围涉及淄博以东地区。
厉文礼,伪鲁东和平建国军司令,1938-1945,原国民党地方武装，后投敌，盘踞潍县、昌乐一带，与淄博地区日伪有协同行动。
张天佐,伪山东保安第五师师长,1938-1945,在昌潍地区投敌，配合日军对鲁中抗日根据地进行扫荡。
王洪九,伪临沂县知事、伪沂州道尹,1938-1945,在鲁南地区为日军效力，管理伪政权，镇压抗日民众。
陈三坎,伪山东保安第三旅旅长,1938-1945,在鲁中地区投敌，组织伪军配合日军扫荡，活动范围包括淄博南部。
潘树勋,伪益都县知事,1938-1945,在益都（今青州）任伪职，协助日军控制胶济铁路中段，与淄博地区日伪联系密切。
杜华梓,伪临淄县知事,1938-1945,任伪临淄县知事，配合日军在临淄、淄川交界地区征粮、抓丁。
李墨轩,伪桓台县知事,1938-1945,在桓台地区为日军管理伪政权，协助维持胶济铁路沿线治安。
张敬亭,伪长山县知事,1938-1945,在长山（今属淄博）任伪职，配合日军控制周村、张店一带。
赵明远,伪周村维持会会长,1937-1945,在周村组织维持会，为日军筹款筹粮，协助管理商业和交通。
王毓秀,伪张店维持会会长,1937-1945,在张店组织维持会，配合日军控制胶济铁路张店站，镇压抗日活动。
刘子明,伪淄博煤矿公司理事长,1938-1945,协助日军掠夺淄博煤炭资源，强迫矿工劳动，为日伪经济服务。
孙立臣,伪淄川县教育会会长,1938-1945,在淄川推行奴化教育，编写亲日教材，组织学生参加日伪宣传活动。
李镜海,伪博山县教育会会长,1938-1945,在博山推行奴化教育，协助日军进行文化侵略。
王德斋,伪淄川县商会会长,1938-1945,为日军筹款筹物，协助控制淄川商业，压榨商户。
张仲甫,伪博山县商会会长,1938-1945,在博山为日军筹集物资，协助管理工商业。
陈省三,伪山东新民会淄川分会会长,1938-1945,组织新民会，进行亲日宣传，协助日军推行治安强化运动。
刘伯言,伪山东新民会博山分会会长,1938-1945,在博山组织新民会活动，宣传“大东亚共荣圈”，配合日伪统治。
王振东,伪淄川县警察局局长,1938-1945,任伪警察局长，协助日军抓捕抗日人员，维持淄川治安。
李凤山,伪博山县警察局局长,1938-1945,在博山组织伪警察，配合日军扫荡抗日根据地。
张耀庭,伪淄川县保安团团长,1938-1945,组织伪保安团，配合日军进攻淄川抗日武装。
王化南,伪博山县保安团团长,1938-1945,在博山组织伪保安团，协助日军守备矿区。
赵子玉,伪临淄县保安团团长,1938-1945,在临淄组织伪军，配合日军扫荡，活动范围接近淄川。
孙德胜,伪桓台县保安团团长,1938-1945,在桓台组织伪保安团，协助日军控制桓台、张店地区。
刘振东,伪长山县保安团团长,1938-1945,在长山组织伪军，配合日军维持周村一带治安。
王金铭,伪益都县保安团团长,1938-1945,在益都组织伪保安团，与淄博地区日伪协同行动。
张星五,伪山东保安第四旅旅长,1938-1945,在鲁中地区投敌，配合日军扫荡，活动范围包括淄博南部。
李法千,伪山东保安第六旅旅长,1938-1945,在鲁中地区组织伪军，协助日军进攻抗日根据地。
王连仲,伪山东保安第八旅旅长,1938-1945,在鲁中地区投敌，配合日军扫荡，活动范围涉及淄博周边。
陈瑞亭,伪山东保安第九旅旅长,1938-1945,在鲁中地区组织伪军，协助日军维持占领区治安。
张宪亭,伪山东保安第十旅旅长,1938-1945,在鲁中地区投敌，配合日军扫荡抗日武装。
刘佩忱,伪山东保安第十一旅旅长,1938-1945,在鲁中地区组织伪军，协助日军控制交通线。
王春堂,伪山东保安第十二旅旅长,1938-1945,在鲁中地区投敌，配合日军扫荡，活动范围包括淄博。
李青山,伪山东保安第十三旅旅长,1938-1945,在鲁中地区组织伪军，协助日军维持治安。
张子良,伪山东保安第十四旅旅长,1938-1945,在鲁中地区投敌，配合日军扫荡抗日根据地。
王福堂,伪山东保安第十五旅旅长,1938-1945,在鲁中地区组织伪军，协助日军控制淄博矿区。
