name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间投靠日军，在豫东商丘、周口、柘城、鹿邑一带组建伪军，配合日军扫荡抗日根据地，搜捕抗日人员，横征暴敛。
李振亚,伪周口维持会会长,1938-1940,周口沦陷后出面组织维持会，为日军筹粮筹款、拉夫带路，协助日军维持周口及周边地区治安。
王老五,伪周口警察所所长,1939-1945,在周口地区充任伪警察头目，协助日军清查户口、抓捕抗日嫌疑人员，勒索商户百姓。
刘子仁,伪淮阳县政府县长,1938-1945,淮阳沦陷后投敌，任伪县长，在淮阳、周口一带推行保甲连坐，为日军征粮征丁，镇压抗日活动。
张占魁,伪豫东剿共军司令,1939-1945,在商丘、周口、鹿邑一带收编土匪武装，组织伪军配合日军进攻睢杞太抗日根据地，残害抗日军民。
陈敬斋,伪河南省政府委员、伪豫东道尹,1938-1945,在开封、商丘、周口等地任职伪政权，推行日军殖民统治政策，协助掠夺豫东物资。
赵子立,伪鹿邑县维持会会长,1938-1940,鹿邑沦陷后组织维持会，为日军提供情报、粮草，协助日军控制鹿邑及邻近周口地区。
孙殿英,伪新编第五军军长（后投日）,1943-1945,1943年在河南林县投日，所部被编为伪军，在豫北、豫东一带配合日军行动，其势力曾影响周口周边。
庞炳勋,伪暂编第二十四集团军总司令,1943-1945,1943年在河南投日，任伪军总司令，在豫北、豫东地区配合日军扫荡，其伪军活动范围涉及周口周边。
李守信,伪蒙古军总司令（后任伪河南省保安司令）,1944-1945,抗战后期在河南任职伪军，协助日军维持豫东治安，其部队曾驻扎周口附近地区。
胡毓坤,伪河南省保安司令部参谋长,1940-1945,在伪河南省政府任职，参与组织伪保安队，在豫东包括周口地区进行反共清乡活动。
田文炳,伪周口商会会长,1938-1945,周口沦陷期间任伪商会会长，为日军筹集物资，协助日军对周口经济进行掠夺。
高德林,伪豫东道公署警务科长,1939-1945,在商丘、周口一带负责伪警务，指挥伪警察配合日军搜捕抗日人员，镇压民众反抗。
马文甫,伪淮阳维持会副会长,1938-1941,在淮阳、周口地区协助日军建立伪政权，推行奴化教育，为日军提供情报。
