name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间在豫东商丘、虞城、柘城一带组织伪军，投靠日军，配合日军扫荡抗日根据地，统治豫东沦陷区，是商丘及周边地区最具代表性的汉奸武装头目之一。
曹大中,伪和平救国军第一军副军长、伪军师长,1938-1945,随张岚峰在豫东商丘、虞城一带活动，参与组建和指挥伪军，协助日军维持豫东占领区治安，镇压抗日力量。
李福和,伪皇协军第一军军长,1937-1938,原国民党军将领，1938年在河南北部投敌，组织伪皇协军，虽主要活动于豫北，但其伪军系统与河南沦陷区伪政权、伪军网络相连，影响波及商丘一带的伪军组建。
王揖唐,伪中华民国临时政府内政部长、伪华北政务委员会委员长,1937-1945,安徽合肥人，北洋政客，抗战期间投靠日本，在华北伪政权中任要职，其伪政权统治范围包括河南沦陷区，商丘、虞城等地伪政权均受其系统影响。
陈静斋,伪河南省省长,1938-1945,抗战期间任伪河南省省长，主持河南沦陷区伪政权，推行日军殖民统治政策，商丘、虞城等豫东沦陷县伪政权在其管辖体系内。
田文炳,伪河南省政府豫东道尹、伪商丘县县长,1938-1945,在豫东商丘一带任职伪政权，负责推行日军政令、征粮征夫、维持治安，直接参与商丘及虞城周边地区的伪化统治。
赵毓伯,伪商丘县维持会会长、伪商丘县县长,1938-1945,商丘沦陷后出面组织维持会，后任伪商丘县县长，协助日军建立基层伪政权，在商丘城区及周边乡镇推行保甲、征发物资。
刘子仁,伪虞城县维持会会长、伪虞城县县长,1938-1945,虞城沦陷后投敌，组织维持会并任伪县长，配合日军在虞城及邻近商丘地区进行统治、征粮和清乡。
宋子贤,伪虞城县警备队队长,1938-1945,在虞城组织伪警备队，协助日军维持地方治安，参与搜捕抗日人员、镇压民众反抗。
张子修,伪商丘县警察局局长,1938-1945,在商丘沦陷区任伪警察局长，指挥伪警察配合日军清查户口、抓捕抗日嫌疑人员，维持日伪统治秩序。
李敬斋,伪豫东道公署教育科科长,1938-1945,在豫东伪政权中负责教育事务，推行奴化教育，篡改教材，向商丘、虞城等地学生灌输亲日思想。
王墨林,伪商丘县商务会会长,1938-1945,商丘沦陷后投靠日伪，控制商会，为日军筹款筹粮，协助经济掠夺，压迫商民。
胡毓坤,伪和平救国军第二军军长、伪苏豫边区绥靖军总司令,1938-1945,在豫东、苏北、皖北交界地区活动，指挥伪军配合日军扫荡，其势力范围覆盖商丘、虞城周边，参与镇压抗日武装。
孙良诚,伪和平救国军第三方面军总司令、伪苏豫边区绥靖军副总司令,1942-1945,原国民党军将领，1942年投敌，率部在豫东、鲁西南、苏北一带活动，配合日军进攻抗日根据地，其伪军曾驻防商丘、虞城附近地区。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党军将领，1943年在河南投敌，任伪军总司令及伪河南省主席，其伪政权和伪军系统覆盖河南沦陷区，包括商丘、虞城一带。
孙殿英,伪和平救国军新编第五军军长、伪第四方面军副总司令,1943-1945,原国民党军将领，1943年投敌，在河南、豫东一带活动，配合日军作战，其伪军曾驻防商丘周边地区。
荣臻,伪华北政务委员会治安总署督办、伪河北省省长,1937-1945,在华北伪政权中任要职，参与制定和推行沦陷区治安强化运动，其政策波及河南沦陷区，商丘、虞城等地亦受其影响。
齐燮元,伪华北政务委员会治安总署督办、伪华北绥靖军总司令,1937-1945,在华北伪政权中负责伪军和治安，组建伪绥靖军，其伪军系统扩展至河南沦陷区，商丘、虞城一带伪军多受其节制或影响。
朱经古,伪河南省政府警务厅厅长,1938-1945,在伪河南省政府中主管警务，建立和指挥伪警察系统，在商丘、虞城等沦陷县推行保甲连坐、清查抗日人员。
赵筱山,伪商丘县保安团团长,1938-1945,在商丘组织伪保安团，配合日军下乡扫荡，抢粮抓夫，镇压抗日群众，活动范围包括商丘、虞城交界地区。
