name,title,activity_period,notable_deeds
张荫梧,伪河南省政府委员、伪豫北道尹,1938-1945,抗战期间投靠日军，在豫北地区参与伪政权建设，协助日军推行治安强化运动，镇压抗日力量。
李聘三,伪浚县维持会会长、伪浚县县长,1938-1945,浚县沦陷后组织维持会，出任伪县长，为日军征粮派款、搜集情报，配合日伪军扫荡周边抗日根据地。
王振远,伪淇县维持会会长,1938-1945,淇县沦陷后带头组织维持会，协助日军建立伪政权，强征民夫、物资，镇压当地抗日活动。
陈敬斋,伪汤阴县县长,1938-1945,在汤阴县任伪县长期间，配合日军推行保甲制度，搜捕抗日人员，为日军掠夺资源。
刘月亭,伪豫北剿共军司令,1939-1945,率伪军在豫北包括鹤壁、淇县、浚县一带配合日军扫荡，进攻抗日根据地，残害抗日军民。
扈全禄,伪浚县保安团团长、伪豫北剿共军支队长,1938-1945,浚县本地人，投靠日军后组织伪保安团，在浚县、淇县、鹤壁一带活动，配合日军扫荡，杀害抗日干部和群众。
牛英杰,伪淇县保安团团长,1939-1945,在淇县组织伪保安团，协助日军维持治安，参与对太行山抗日根据地的封锁和扫荡。
张体安,伪浚县警察局局长,1938-1945,任伪警察局长期间，带领伪警察配合日军搜捕抗日人员，镇压群众抗日活动。
李子清,伪鹤壁集维持会会长,1938-1945,在鹤壁集地区组织维持会，为日军筹集粮草、提供情报，协助日军控制当地煤矿资源。
王自全,伪安阳县县长、伪豫北道尹公署官员,1938-1945,在安阳及豫北地区任伪职，配合日军推行伪化教育，征发劳工，镇压抗日活动，活动范围覆盖鹤壁周边。
郭清,伪豫北剿共军旅长,1939-1945,率伪军在豫北鹤壁、汤阴、浚县一带配合日军扫荡，进攻抗日武装，残害百姓。
杨振兰,伪汤阴县保安团团长,1938-1945,在汤阴县组织伪保安团，配合日军扫荡鹤壁周边抗日根据地，抓捕抗日人员。
