name,title,activity_period,notable_deeds
张宗援,伪山东省自治联军总司令、伪军头目,1937-1945,日本特务机关扶植的伪军头目，在山东包括淄博一带收编土匪、组建伪军，配合日军扫荡抗日根据地。
唐仰杜,伪山东省省长,1938-1945,曾任伪山东省公署省长，推行日伪统治，在山东包括淄博地区实施保甲、征粮、抓丁等政策。
马良,伪山东省省长、伪济南维持会会长,1937-1939,济南沦陷后组织维持会，后任伪山东省长，协助日军维持山东沦陷区统治，影响波及淄博。
朱桂山,伪山东省警务厅长、伪济南市长,1938-1945,在山东伪政权中负责警务与市政，参与镇压抗日活动，其警务体系延伸至淄博等地。
李先良,伪淄博矿区维持会头目,1938-1945,在淄博矿区协助日军控制煤矿资源，组织维持会，压迫矿工，配合日伪经济掠夺。
王砚田,伪淄博地区保甲长、伪乡长,1938-1945,在淄博周边乡村推行保甲制度，为日军征粮、派夫、搜集情报，协助日伪维持基层统治。
赵保原,伪军头目、国民党投降派后投日,1938-1945,在山东胶东及淄博周边活动，后投靠日军，所部伪军配合日军进攻抗日根据地。
张步云,伪山东剿共军头目,1938-1945,在山东包括淄博一带组织伪军，配合日军扫荡，残害抗日军民。
刘桂堂,伪军头目、土匪武装投日,1937-1943,长期在山东流窜，后投靠日军，在淄博、鲁中一带配合日伪作战，抢掠百姓。
陈三坎,伪军头目,1938-1945,在山东鲁中地区包括淄博周边投日，组织伪军协助日军控制交通线和乡村。
李青山,伪淄博地区警察头目,1938-1945,在淄博地区担任伪警察职务，参与抓捕抗日人员、镇压民众反抗。
孙玺凤,伪山东省教育系统附逆者,1938-1945,在山东沦陷区推行奴化教育，影响包括淄博在内的学校，宣传“中日亲善”。
程仲勋,伪淄博商会会长,1938-1945,协助日军控制淄博工商业，为日伪筹集物资、资金，配合经济统制。
张景月,伪军头目、国民党投降派,1938-1945,在山东寿光、淄博周边活动，后与日伪勾结，进攻抗日根据地。
周胜芳,伪军头目,1938-1945,在山东鲁北及淄博周边投日，组织伪军配合日军扫荡。
成建基,伪军头目,1938-1945,在山东淄博、惠民一带活动，投靠日军，残害抗日群众。
杜孝先,伪淄博地区维持会成员,1938-1945,参与淄博地方维持会，为日军筹粮、派款、维持治安，协助日伪统治。
王金范,伪淄博矿区把头,1938-1945,在淄博煤矿充当日军把头，压迫矿工，协助日军掠夺煤炭资源。
