name,title,activity_period,notable_deeds
傅筱庵,伪浙江省省长、伪杭州市市长,1938-1940年,曾任北洋政府官员，抗战爆发后投敌，1938年出任伪浙江省省长兼伪杭州市市长，积极推行日伪统治，镇压抗日活动，1940年被军统刺杀身亡。
梅思平,伪浙江省省长（未到任）,1940年,汪伪政权核心成员，参与日伪谈判，1940年被任命为伪浙江省省长但未实际到任，后任伪实业部长等职，抗战胜利后被处决。
汪瑞闿,伪浙江省省长,1941-1943年,原国民党官员，投敌后任伪浙江省省长，期间协助日军推行“清乡”运动，搜刮民财，镇压抗日力量。
项致庄,伪浙江省省长,1943-1945年,汪伪政权要员，1943年接任伪浙江省省长，任内强化日伪统治，配合日军进行经济掠夺和军事清剿。
丁默邨,伪浙江省省长（兼任）,1945年,汪伪特工头目，曾任伪浙江省省长（短暂兼任），此前主导“76号”特工总部，杀害大量抗日志士，战后被处决。
何赞,伪杭州市市长,1938-1941年,投敌后任伪杭州市市长，协助日军维持占领秩序，推行奴化教育，强征物资，压制市民反抗。
吴念中,伪杭州市市长,1941-1943年,继任伪杭州市市长，期间参与日伪“治安强化”运动，协助日军抓捕抗日分子，实施保甲制度。
陈次溥,伪杭州市市长,1943-1945年,汪伪政权任命，任内配合日军进行物资统制，强征粮食，镇压学生和市民的抗日活动。
余铁珊,伪余杭县知事（县长）,1938-1940年,投敌后任伪余杭县知事，协助日军建立伪政权，推行“良民证”制度，强征劳役，迫害抗日家属。
沈尔昌,伪余杭县知事（县长）,1940-1942年,继任伪余杭县知事，配合日军“扫荡”和“清乡”，组织伪保安队，搜捕抗日游击队成员。
张若骅,伪余杭县知事（县长）,1942-1944年,任内积极推行日伪经济统制，强征粮食和金属，破坏抗日根据地物资供应。
王佐才,伪余杭县知事（县长）,1944-1945年,末任伪余杭县知事，在抗战末期仍坚持效忠日伪，协助日军进行最后挣扎，战后被捕。
李士群,伪浙江省警务处处长（兼）,1940-1943年,汪伪特工“76号”实际负责人，曾任伪浙江省警务处长，在浙江各地建立特务网络，残害抗日人士，后因内讧被毒杀。
罗君强,伪浙江省财政厅厅长,1941-1943年,汪伪政权要员，任伪浙江省财政厅长期间，为日军搜刮财富，发行伪币，掠夺民间资产。
苏成德,伪浙江省保安司令部副司令,1942-1945年,原国民党军官投敌，任伪浙江省保安副司令，组织伪军配合日军“清剿”抗日武装，制造多起惨案。
陈群,伪浙江省教育厅厅长（兼任）,1938-1940年,汪伪政权早期要员，曾任伪浙江省教育厅长（兼），推行奴化教育，篡改历史教材，鼓吹“中日亲善”。
