name,title,activity_period,notable_deeds
张仁蠡,伪湖北省政府委员兼伪武汉市市长、伪湖北省政府主席,1938-1945,张之洞之子，抗战期间投敌，历任伪武汉特别市市长、伪湖北省政府委员兼伪武汉市市长、伪湖北省政府主席等职，在湖北推行日伪统治，为日军搜刮物资、镇压抗日活动。
何佩瑢,伪湖北省政府主席、伪湖北省保安司令,1938-1942,抗战期间投敌，1938年出任伪湖北省政府主席，后兼伪湖北省保安司令，协助日军维持湖北沦陷区统治，1942年病死。
杨揆一,伪湖北省政府主席、伪武汉行营主任,1942-1945,继何佩瑢后任伪湖北省政府主席，并任伪武汉行营主任，配合日军在湖北的殖民统治，1945年抗战胜利后被处决。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1939-1945,原国民党将领，投敌后任伪武汉绥靖公署主任、伪湖北省政府主席等职，在湖北组织伪军配合日军作战，1946年被处决。
石星川,伪汉口特别市市长、伪湖北省政府委员,1938-1945,抗战期间投敌，曾任伪汉口特别市市长、伪湖北省政府委员，在武汉地区协助日军维持治安、推行伪化教育。
雷寿荣,伪湖北省政府委员兼伪武汉市市长,1939-1945,投敌后任伪湖北省政府委员兼伪武汉市市长，在武汉地区为日军筹粮筹款，镇压抗日民众。
王知生,伪襄阳县政府县长,1940-1945,抗战期间任伪襄阳县政府县长，在襄阳地区协助日军维持伪政权，推行保甲制度，搜刮民财。
刘汉屏,伪襄阳县维持会会长,1939-1941,在襄阳沦陷区组织维持会，为日军提供情报、粮秣，协助日军镇压抗日活动。
陈耀庭,伪保康县维持会会长,1940-1943,在保康地区组织维持会，协助日军征粮派款，维持伪化统治。
李朗星,伪襄阳地区保安团团长,1941-1945,投敌后任伪襄阳地区保安团团长，配合日军扫荡抗日根据地，残害抗日军民。
张启黄,伪湖北省政府委员兼伪教育厅厅长,1939-1945,在湖北推行奴化教育，编写伪教科书，宣传“中日亲善”，毒害青少年。
谢伯勋,伪汉口特别市警察局局长,1938-1945,在武汉地区组织伪警察，协助日军搜捕抗日人士，镇压民众反抗。
刘国钧,伪湖北省政府委员兼伪建设厅厅长,1940-1945,在湖北沦陷区为日军修建军事设施、掠夺资源，协助经济侵略。
王寿山,伪襄阳县警察局局长,1941-1945,在襄阳地区组织伪警察，配合日军清乡，抓捕抗日人员。
赵文波,伪保康县保安队队长,1942-1945,在保康地区组织伪保安队，协助日军维持治安，镇压抗日活动。
