name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,原东北军将领，投靠日本后组建伪蒙古军，在包头、青山地区配合日军进攻抗日武装，参与建立伪蒙疆政权，镇压当地抗日力量。
德穆楚克栋鲁普（德王）,伪蒙古联合自治政府主席,1936-1945,蒙古王公，策划内蒙古独立，与日本关东军合作，在包头及周边推行伪蒙疆政权，为日军提供兵员和情报，协助统治占领区。
吴鹤龄,伪蒙古军参谋长、伪蒙古联合自治政府政务院院长,1937-1945,参与伪蒙疆政权高层决策，在包头地区组织伪行政机构，协助日军清乡、征粮，迫害抗日军民。
王英,伪绥西自治联军总司令,1937-1945,原土匪武装头目，投日后在包头、青山一带活动，率伪军配合日军扫荡大青山抗日游击根据地，残害百姓。
白凤翔,伪东亚同盟军总司令（后反正）,1938-1941,原东北军师长，投敌后任伪军职，在包头地区参与对抗日根据地的进攻，后因被日军猜忌而反正，但前期有助敌行为。
陈秉义,伪包头市公署市长,1939-1945,在包头市任伪市长期间，推行日伪殖民政策，组织保甲制度，强征劳工，为日军提供物资，镇压抗日活动。
刘继广,伪包头警察局局长,1940-1945,指挥伪警察在包头、青山地区搜捕抗日地下人员，破坏地下组织，协助日军实施“治安强化”运动。
张万庆,伪蒙古军第1师师长,1938-1945,率伪蒙古军在包头周边驻防，多次参与对大青山游击队的围剿，杀害抗日干部和群众。
宝贵廷,伪蒙古军第2师师长,1939-1945,在青山地区配合日军“扫荡”，烧毁村庄，掠夺牲畜，强迫牧民迁移，制造无人区。
韩森,伪绥西自治联军参谋长,1938-1945,协助王英指挥伪军，参与制定针对大青山抗日游击根据地的军事行动，多次率部袭击抗日武装。
