name,title,activity_period,notable_deeds
李宝琏,伪随县维持会会长、伪随县县长,1938-1945,日军侵占随县后出面组织伪维持会，后任伪随县县长，协助日军征粮、派夫、维持治安，镇压抗日群众。
王楚材,伪随县保安大队大队长,1939-1945,率伪保安队配合日军扫荡随县南部山区，搜捕抗日游击队员，强征民夫修筑据点。
刘文光,伪随县警察局局长,1940-1945,在随县城区及淅河、安居等地建立伪警察网络，登记户口、发放良民证，协助日军抓捕抗日人员。
张子良,伪随县教育科科长,1941-1945,推行奴化教育，在随县各小学强制开设日语课，篡改教材，宣传“大东亚共荣”。
何佩瑢,伪湖北省省长,1940-1942,湖北伪政权首脑，主持全省伪政，配合日军在随县等地征粮、征兵，推行保甲连坐。
杨揆一,伪湖北省省长、伪武汉行营主任,1942-1945,继何佩瑢后任伪湖北省长，统辖随县等鄂北伪政权，协助日军清乡、扫荡。
叶蓬,伪武汉绥靖公署主任、伪湖北省长,1943-1945,统率伪军配合日军在鄂北随县一带“清乡”，收编土匪武装，镇压抗日力量。
金龙章,伪和平救国军第一师师长,1941-1945,率伪军驻防鄂北随县、安陆一带，配合日军进攻抗日根据地，抢掠民财。
李太平,伪随县淅河区维持会会长,1939-1945,在淅河镇组织维持会，为日军提供情报、粮秣，强拉民女供日军淫乐。
陈守方,伪随县安居镇保甲长,1940-1945,充任伪保甲长，按日军指令摊派捐税、抓捕壮丁，迫害抗日家属。
