name,title,activity_period,notable_deeds
周佛海,汪伪政权财政部长、警政部长、上海市长,1938-1945,原为国民党要员，抗战期间投靠汪精卫，参与建立汪伪政权，历任伪财政部长、警政部长、伪上海市长等职，为汪伪政权核心人物之一，在重庆时期即与汪精卫暗中联络，后公开叛国。
陈公博,汪伪政权立法院长、伪国民政府代主席,1938-1945,原国民党中央委员，随汪精卫投敌，任汪伪政权立法院长、伪国民政府代主席等职，是汪伪政权第二号人物，积极参与对日妥协与伪政权建设。
褚民谊,汪伪政权外交部长、伪广东省长,1938-1945,原国民党中央候补委员，随汪精卫投敌，任汪伪外交部长、伪广东省长等职，参与签订卖国条约，协助日军维持占领区统治。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,1938年在南京成立伪维新政府，任行政院长，与日本合作，后并入汪伪政权，任伪监察院长等职，是华中地区重要汉奸。
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,1937年北平成立伪临时政府，任行政委员会委员长，与日本合作统治华北，后并入汪伪政权，任伪华北政务委员会委员长。
江朝宗,伪北平维持会会长、伪临时政府委员,1937-1943,1937年北平沦陷后组织伪维持会，任会长，后任伪临时政府委员等职，协助日军维持北平治安，镇压抗日活动。
潘毓桂,伪天津市市长、伪华北政务委员会委员,1937-1945,抗战期间投敌，任伪天津市市长、伪华北政务委员会委员等职，协助日军统治天津，镇压抗日力量。
张仁蠡,伪武汉特别市市长、伪天津市长,1939-1945,张之洞之子，抗战期间投敌，历任伪武汉特别市市长、伪天津市长等职，协助日军维持占领区统治。
石星川,伪武汉维持会会长、伪湖北省长,1938-1945,1938年武汉沦陷后组织伪维持会，任会长，后任伪湖北省长等职，协助日军统治湖北。
何佩瑢,伪湖北省长、伪东亚联盟中国总会湖北分会会长,1938-1942,抗战期间投敌，任伪湖北省长等职，协助日军在湖北推行殖民统治，后因内部矛盾被日军处死。
杨揆一,伪湖北省长、伪军事参议院院长,1940-1945,汪伪政权要员，任伪湖北省长、伪军事参议院院长等职，协助日军在湖北地区维持统治。
叶蓬,伪武汉绥靖公署主任、伪湖北省长,1939-1945,原国民党将领，抗战期间投敌，任伪武汉绥靖公署主任、伪湖北省长等职，率伪军配合日军进攻抗日根据地。
李宝琏,伪和平救国军第一军军长,1939-1945,抗战期间投敌，任伪和平救国军第一军军长，在湖北、河南一带配合日军作战，镇压抗日武装。
刘郁芬,伪开封绥靖公署主任、伪河南省长,1940-1943,原西北军将领，抗战期间投敌，任伪开封绥靖公署主任、伪河南省长等职，协助日军统治河南。
陈静斋,伪河南省长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪河南省长等职，协助日军在河南推行殖民统治，镇压抗日活动。
田文炳,伪河南省警务厅长、伪开封市长,1938-1945,抗战期间投敌，任伪河南省警务厅长、伪开封市长等职，协助日军维持河南占领区治安。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,原北洋政府要员，抗战期间投敌，任伪华北政务委员会委员长等职，协助日军统治华北，推行奴化教育。
殷汝耕,伪冀东防共自治政府主席,1935-1945,1935年成立伪冀东防共自治政府，任主席，是华北地区最早投敌的汉奸之一，后任伪华北政务委员会委员等职。
池宗墨,伪冀东防共自治政府秘书长、伪华北政务委员会委员,1935-1945,殷汝耕亲信，参与伪冀东防共自治政府，任秘书长，后任伪华北政务委员会委员等职，协助日军统治冀东。
张燕卿,伪新民会副会长、伪华北政务委员会委员,1937-1945,抗战期间投敌，任伪新民会副会长等职，协助日军推行奴化教育，组织伪民众团体。
缪斌,伪新民会会长、伪立法院副院长,1937-1945,原国民党中央委员，抗战期间投敌，任伪新民会会长、伪立法院副院长等职，协助日军推行奴化政策。
朱深,伪华北政务委员会委员长、伪治安总署督办,1937-1943,原北洋政府官员，抗战期间投敌，任伪华北政务委员会委员长等职，协助日军维持华北治安。
齐燮元,伪华北治安军总司令、伪治安总署督办,1937-1945,原北洋军阀，抗战期间投敌，任伪华北治安军总司令等职，率伪军配合日军进攻抗日根据地。
杜锡钧,伪华北治安军副总司令、伪河北省长,1937-1945,抗战期间投敌，任伪华北治安军副总司令、伪河北省长等职，协助日军统治河北。
高凌霨,伪河北省长、伪天津市长,1937-1945,原北洋政府官员，抗战期间投敌，任伪河北省长、伪天津市长等职，协助日军维持占领区统治。
吴赞周,伪河北省长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪河北省长等职，协助日军在河北推行殖民统治。
荣臻,伪河北省长、伪华北政务委员会委员,1938-1945,原东北军将领，抗战期间投敌，任伪河北省长等职，协助日军统治河北。
温世珍,伪天津市长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪天津市长等职，协助日军维持天津占领区统治。
方若,伪天津维持会会长、伪天津市长,1937-1945,1937年天津沦陷后组织伪维持会，任会长，后任伪天津市长等职，协助日军统治天津。
李际春,伪天津维持会会长、伪华北政务委员会委员,1937-1945,抗战期间投敌，任伪天津维持会会长等职，协助日军维持天津治安。
张英华,伪河南省长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪河南省长等职，协助日军统治河南。
萧瑞臣,伪河南省长、伪开封绥靖公署主任,1938-1945,抗战期间投敌，任伪河南省长等职，协助日军维持河南占领区统治。
赵琪,伪青岛市长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪青岛市长等职，协助日军统治青岛。
姚作宾,伪青岛市长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪青岛市长等职，协助日军维持青岛占领区统治。
周学昌,伪南京市长、伪汪伪政权委员,1940-1945,汪伪政权要员，任伪南京市长等职，协助日军统治南京。
蔡培,伪南京市长、伪汪伪政权委员,1940-1945,汪伪政权要员，任伪南京市长等职，协助日军维持南京统治。
高冠吾,伪南京市长、伪江苏省长,1938-1945,抗战期间投敌，历任伪南京市长、伪江苏省长等职，协助日军统治江苏。
陈则民,伪江苏省长、伪汪伪政权委员,1938-1945,抗战期间投敌，任伪江苏省长等职，协助日军统治江苏。
李士群,伪特工总部主任、伪江苏省长,1939-1943,汪伪政权特工头目，任伪特工总部主任、伪江苏省长等职，残酷镇压抗日力量，后因内部矛盾被日军毒死。
丁默邨,伪特工总部主任、伪社会部长,1939-1945,汪伪政权特工头目，任伪特工总部主任、伪社会部长等职，参与镇压抗日活动。
苏成德,伪特工总部南京区区长、伪首都警察厅长,1939-1945,汪伪政权特工要员，任伪特工总部南京区区长、伪首都警察厅长等职，镇压抗日力量。
马啸天,伪特工总部南京区区长、伪政治保卫局局长,1939-1945,汪伪政权特工要员，任伪特工总部南京区区长等职，参与镇压抗日活动。
罗君强,伪司法行政部长、伪安徽省长,1940-1945,汪伪政权要员，任伪司法行政部长、伪安徽省长等职，协助日军统治安徽。
林柏生,伪宣传部长、伪安徽省长,1940-1945,汪伪政权要员，任伪宣传部长、伪安徽省长等职，推行奴化宣传，协助日军统治安徽。
高冠吾,伪安徽省长、伪江西省长,1940-1945,汪伪政权要员，历任伪安徽省长、伪江西省长等职，协助日军统治华中地区。
何佩瑢,伪湖北省长、伪东亚联盟中国总会湖北分会会长,1938-1942,抗战期间投敌，任伪湖北省长等职，协助日军在湖北推行殖民统治。
杨揆一,伪湖北省长、伪军事参议院院长,1940-1945,汪伪政权要员，任伪湖北省长等职，协助日军在湖北维持统治。
叶蓬,伪武汉绥靖公署主任、伪湖北省长,1939-1945,原国民党将领，抗战期间投敌，任伪武汉绥靖公署主任、伪湖北省长等职，率伪军配合日军进攻抗日根据地。
石星川,伪武汉维持会会长、伪湖北省长,1938-1945,1938年武汉沦陷后组织伪维持会，任会长，后任伪湖北省长等职，协助日军统治湖北。
张仁蠡,伪武汉特别市市长、伪天津市长,1939-1945,张之洞之子，抗战期间投敌，历任伪武汉特别市市长、伪天津市长等职，协助日军维持占领区统治。
刘郁芬,伪开封绥靖公署主任、伪河南省长,1940-1943,原西北军将领，抗战期间投敌，任伪开封绥靖公署主任、伪河南省长等职，协助日军统治河南。
陈静斋,伪河南省长、伪华北政务委员会委员,1938-1945,抗战期间投敌，任伪河南省长等职，协助日军在河南推行殖民统治。
田文炳,伪河南省警务厅长、伪开封市长,1938-1945,抗战期间投敌，任伪河南省警务厅长、伪开封市长等职，协助日军维持河南占领区治安。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,原北洋政府要员，抗战期间投敌，任伪华北政务委员会委员长等职，协助日军统治华北，推行奴化教育。
殷汝耕,伪冀东防共自治政府主席,1935-1945,1935年成立伪冀东防共自治政府，任主席，是华北地区最早投敌的汉奸之一。
池宗墨,伪冀东防共自治政府秘书长、伪华北政务委员会委员,1935-1945,殷汝耕亲信，参与伪冀东防共自治政府，任秘书长，后任伪华北政务委员会委员等职。
张燕卿,伪新民会副会长、伪华北政务委员会委员,1937-1945,抗战期间投敌，任伪新民会副会长等职，协助日军推行奴化教育。
缪斌,伪新民会会长、伪立法院副院长,1937-1945,原国民党中央委员，抗战期间投敌，任伪新民会会长、伪立法院副院长等职。
