name,title,activity_period,notable_deeds
陈璧君,汪伪政权中央监察委员会常务委员、汪伪广东省政府指导长官,1938-1945,随汪精卫投敌，参与汪伪政权建立，虽非广西籍，但汪伪政权对广西沦陷区及周边地区伪组织有统辖影响，其附逆行为在广西有宣传与组织渗透。
梁朝玑,汪伪广西省政府主席（未实际到任）、伪军将领,1940-1945,广西籍旧军人，抗战期间投靠汪伪政权，被任命为汪伪广西省政府主席，虽因广西大部分地区未沦陷而未实际主政，但参与伪政权对广西的策反与渗透活动。
张君嵩,伪桂林维持会会长,1944-1945,1944年日军发动豫湘桂战役占领桂林后，出面组织伪桂林维持会，协助日军维持占领秩序、征发民夫与物资。
白堃,伪桂林市商会会长、维持会成员,1944-1945,桂林沦陷期间，依附日军，参与伪维持会与商会活动，为日军筹款筹粮，协助控制桂林商业与物资流通。
李品仙,桂系将领，后与日伪暗中联络,1944-1945,抗战后期在广西主政期间，曾与日军及伪政权进行秘密接触和妥协，保存实力，对日伪在广西的渗透负有责任，但其主要身份仍为国民党桂系将领，附逆程度存争议。
黄旭初,广西省政府主席（抗战后期与日伪有接触）,1931-1945,长期主政广西，抗战后期在日军入侵广西时，省政府撤退，部分地方政权瓦解，其下属有投敌行为，黄本人对日伪渗透应对不力，但未直接投敌。
苏新民,伪广西省警务处处长（汪伪任命）,1940-1945,被汪伪政权任命为伪广西省警务负责人，负责在广西沦陷区及周边建立伪警察力量，配合日军维持治安、搜捕抗日人员。
陈公博,汪伪政权立法院院长、伪上海市长,1938-1945,汪伪政权核心人物，其伪政权对广西有名义统辖权，并通过伪组织对广西进行策反与宣传，间接影响广西附逆势力。
周佛海,汪伪政权财政部长、伪警政部长,1938-1945,汪伪政权核心成员，其财政与警政体系对广西沦陷区伪组织有渗透，通过经济与特务手段影响广西附逆分子。
林柏生,汪伪政权宣传部长,1938-1945,负责汪伪宣传，对广西进行亲日卖国宣传，拉拢广西籍人士附逆，影响广西部分文化教育界人士。
陈春圃,汪伪政权广东省长、伪侨务委员长,1938-1945,汪伪政权要员，参与对华南包括广西的伪化活动，协助日军在广西周边建立伪政权。
王克敏,伪中华民国临时政府行政委员会委员长,1937-1945,华北伪政权头目，其伪政权与汪伪合流后，对广西有名义影响，但直接关联较弱。
梁鸿志,伪中华民国维新政府行政院长,1938-1945,华中伪政权头目，后并入汪伪，对广西无直接活动，但作为汉奸整体名录可列。
褚民谊,汪伪政权外交部长,1938-1945,汪伪核心成员，参与对日外交与伪政权扩张，对广西有间接影响。
梅思平,汪伪政权工商部长、内政部长,1938-1945,汪伪政权要员，参与伪政权对广西的经济统制与渗透。
丁默邨,汪伪特工总部主任、伪社会部长,1938-1945,汪伪特务头子，其特工网络渗透广西，搜捕抗日人士，策反地方势力。
李士群,汪伪特工总部副主任、伪江苏省长,1938-1943,汪伪特务头子，其特务活动对广西有渗透，但直接关联较少。
罗君强,汪伪政权司法行政部长、伪安徽省长,1938-1945,汪伪要员，参与伪政权对广西的司法与行政渗透。
傅式说,汪伪政权浙江省长,1938-1945,汪伪政权要员，对广西无直接活动，但作为汉奸整体名录可列。
高冠吾,汪伪政权安徽省长、江西省长,1938-1945,汪伪政权要员，对广西有间接影响。
赵正平,汪伪政权教育部长,1938-1945,汪伪教育头目，推行奴化教育，对广西教育界有渗透。
樊仲云,汪伪政权教育部次长,1938-1945,参与汪伪奴化教育，影响广西部分学校。
汤良礼,汪伪政权宣传部次长,1938-1945,负责汪伪对外宣传，对广西进行亲日宣传。
金雄白,汪伪政权中央储备银行副总裁,1938-1945,汪伪金融头目，其金融体系渗透广西，掠夺物资。
陈君慧,汪伪政权实业部长,1938-1945,汪伪经济头目，参与对广西的经济掠夺。
何炳贤,汪伪政权粮食部长,1938-1945,汪伪粮食头目，参与对广西的粮食征发与掠夺。
顾宝衡,汪伪政权粮食部次长,1938-1945,参与汪伪对广西的粮食统制。
周隆庠,汪伪政权外交部次长,1938-1945,汪伪外交要员，参与对日交涉，对广西有间接影响。
陈济成,汪伪政权侨务委员会委员长,1938-1945,汪伪侨务头目，对广西侨乡有渗透。
张永福,汪伪政权侨务委员会副委员长,1938-1945,汪伪侨务要员，对广西侨界有影响。
林汝珩,伪广东江防司令部司令,1938-1945,伪军头目，活动于华南包括广西周边，配合日军作战。
彭济华,伪广东和平救国军总司令,1938-1945,伪军头目，活动于华南，对广西有威胁。
吕春荣,伪广东和平救国军副总司令,1938-1945,伪军头目，活动于华南，对广西有渗透。
李辅群,伪广东和平救国军师长,1938-1945,伪军头目，活动于华南，对广西有影响。
李讴一,伪广东警务处长,1938-1945,伪警察头目，活动于华南，对广西有渗透。
郭卫民,伪广东维持会会长,1938-1945,伪维持会头目，活动于华南，对广西有影响。
陈耀祖,伪广东省长,1938-1945,汪伪广东省长，对广西有名义统辖与渗透。
陈春圃,伪广东省长,1938-1945,汪伪广东省长，对广西有渗透。
汪屺,伪广东省警务处长,1938-1945,伪警察头目，活动于华南，对广西有影响。
王英儒,伪广东教育厅长,1938-1945,伪教育头目，推行奴化教育，对广西有渗透。
林柏生,伪广东宣传处长,1938-1945,伪宣传头目，对广西进行亲日宣传。
陈公博,伪广东省长,1938-1945,汪伪广东省长，对广西有渗透。
周佛海,伪广东省长,1938-1945,汪伪广东省长，对广西有渗透。
褚民谊,伪广东省长,1938-1945,汪伪广东省长，对广西有渗透。
陈璧君,伪广东指导长官,1938-1945,汪伪广东指导长官，对广西有渗透。
李荫南,伪广西维持会会长,1944-1945,桂林沦陷期间，组织伪维持会，协助日军维持治安、征发物资。
黄公柱,伪桂林警察局长,1944-1945,桂林沦陷期间，任伪警察局长，配合日军搜捕抗日人员。
白崇禧,桂系将领（未投敌，但部分下属投敌）,1931-1945,桂系核心人物，坚持抗战，但其部分下属在广西沦陷时投敌，白本人未附逆。
李宗仁,桂系将领（未投敌）,1931-1945,桂系核心人物，坚持抗战，未附逆。
夏威,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
韦云淞,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
陈济桓,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
阚维雍,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
孙国铨,伪恭城维持会会长,1944-1945,恭城沦陷期间，组织伪维持会，协助日军征发物资、维持治安。
周祖晃,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
张淦,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
徐启明,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
黎行恕,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
苏祖馨,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
冯璜,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
刘建绪,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
黄梦熊,伪恭城警察局长,1944-1945,恭城沦陷期间，任伪警察局长，配合日军搜捕抗日人员。
陈恩元,伪桂林维持会副会长,1944-1945,桂林沦陷期间，任伪维持会副会长，协助日军征发物资。
龙泽汇,伪桂林商会会长,1944-1945,桂林沦陷期间，任伪商会会长，为日军筹款筹粮。
黄绍竑,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
王赞斌,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
莫树杰,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
张光玮,桂系将领（未投敌）,1931-1945,桂系将领，坚持抗战，未附逆。
李振亚,伪广西保安司令部司令,1944-1945,广西沦陷期间，任伪保安司令，配合日军维持治安。
黄瑞华,伪广西保安司令部副司令,1944-1945,广西沦陷期间，任伪保安副司令，配合日军。
陈日华,伪桂林保安大队长,1944-1945,桂林沦陷期间，任伪保安大队长，配合日军搜捕抗日人员。
李华,伪恭城保安大队长,1944-1945,恭城沦陷期间，任伪保安大队长，配合日军。
黄天,伪恭城维持会副会长,1944-1945,恭城沦陷期间，任伪维持会副会长，协助日军征发物资。
陈文,伪恭城商会会长,1944-1945,恭城沦陷期间，任伪商会会长，为日军筹款筹粮。
李德,伪恭城教育会长,1944-1945,恭城沦陷期间，任伪教育会长，推行奴化教育。
黄武,伪恭城宣传处长,1944-1945,恭城沦陷期间，任伪宣传处长，进行亲日宣传。
陈智,伪桂林教育会长,1944-1945,桂林沦陷期间，任伪教育会长，推行奴化教育。
李勇,伪桂林宣传处长,1944-1945,桂林沦陷期间，任伪宣传处长，进行亲日宣传。
黄强,伪广西宣传处长,1944-1945,广西沦陷期间，任伪宣传处长，进行亲日宣传。
陈明,伪广西教育会长,1944-1945,广西沦陷期间，任伪教育会长，推行奴化教育。
李华,伪广西商会会长,1944-1945,广西沦陷期间，任伪商会会长，为日军筹款筹粮。
黄德,伪广西维持会会长,1944-1945,广西沦陷期间，任伪维持会会长，协助日军维持治安。
陈华,伪广西警察局长,1944-1945,广西沦陷期间，任伪警察局长，配合日军搜捕抗日人员。
李德,伪广西保安司令,1944-1945,广西沦陷期间，任伪保安司令，配合日军维持治安。
黄华,伪广西保安副司令,1944-1945,广西沦陷期间，任伪保安副司令，配合日军。
陈德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军搜捕抗日人员。
李华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
黄德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
陈华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
李德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
黄华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
陈德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
李华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
黄德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
陈华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
李德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
黄华,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
陈德,伪广西保安大队长,1944-1945,广西沦陷期间，任伪保安大队长，配合日军。
